Date,O_Price_KRW,O_TR_KRW,AAPL_Price_KRW,AAPL_TR_KRW,005930.KS_Price_KRW,005930.KS_TR_KRW,S&P 500,KOSPI,Total_PR,Total_TR
2023-01-27,7099053.3289616,7099053.328961599,1769266.3314204663,1769266.3314204665,3031555.6640625,3031555.6640625014,4070.56005859375,2484.02001953125,11899875.324444566,11899875.324444568
2023-01-30,7027381.044471916,7027381.044471915,1729661.358317919,1729661.358317919,2970549.21875,2970549.2187500014,4017.77001953125,2450.469970703125,11727591.621539835,11727591.621539837
2023-01-31,7074191.517448425,7104855.867448425,1748886.3427734375,1748886.3427734375,2881385.9375,2881385.937500001,4076.60009765625,2425.080078125,11704463.797721863,11735128.147721864
2023-02-01,7085229.262168519,7115941.4572496805,1763633.7335152365,1763633.7335152365,2862614.453125,2862614.4531250014,4119.2099609375,2449.800048828125,11711477.448808756,11742189.643889919
2023-02-02,7022436.976373848,7052876.9870472,1813857.6895283908,1813857.6895283908,2979934.765625,2979934.765625001,4179.759765625,2468.8798828125,11816229.431527238,11846669.44220059
2023-02-03,7011380.74597884,7041772.831441562,1862601.8246152438,1862601.8246152438,2979934.765625,2979934.765625001,4136.47998046875,2480.39990234375,11853917.336219084,11884309.421681806
2023-02-06,7151233.469581604,7182231.77172003,1861837.2400283813,1861837.2400283816,2890771.484375,2890771.4843750014,4111.080078125,2438.18994140625,11903842.193984985,11934840.496123414
2023-02-07,7195836.553090252,7227028.195281802,1919707.8457339853,1919707.8457339855,2909542.578125,2909542.5781250014,4164.0,2451.7099609375,12025086.976949237,12056278.619140789
2023-02-08,7146343.023153907,7177320.126776498,1877027.4951575324,1877027.4951575324,2961163.28125,2961163.2812500014,4117.85986328125,2483.639892578125,11984533.79956144,12015510.903184032
2023-02-09,7069812.121490017,7100457.488213958,1871656.9268053398,1871656.9268053398,2970549.21875,2970549.2187500014,4081.5,2481.52001953125,11912018.267045356,11942663.6337693
2023-02-10,7159091.125795711,7190123.48835217,1882327.5904283673,1885236.0555406716,2951777.34375,2951777.343750001,4090.4599609375,2469.72998046875,11993196.059974078,12027136.887642842
2023-02-13,7204412.128471071,7235640.94302985,1921245.9655305557,1924214.5650938384,2951777.34375,2951777.343750001,4137.2900390625,2452.699951171875,12077435.437751627,12111632.851873688
2023-02-14,7083694.881478138,7114400.425511416,1922295.2824055403,1925265.5033133426,2965856.4453125,2965856.445312501,4136.1298828125,2465.639892578125,11971846.609196179,12005522.37413726
2023-02-15,7154198.992538452,7185210.14926721,1947965.860748291,1950975.746367965,2918928.3203125,2918928.320312501,4147.60009765625,2427.89990234375,12021093.173599243,12055114.215947676
2023-02-16,7208913.9557947405,7240162.2843302535,1945027.91401539,1948033.2600875285,2989320.3125,2989320.312500001,4090.409912109375,2475.47998046875,12143262.18231013,12177515.856917784
2023-02-17,7217599.018083885,7248884.993577239,1938229.2883314192,1941224.1295553506,2937699.609375,2937699.609375001,4079.090087890625,2451.2099609375,12093527.915790305,12127808.73250759
2023-02-20,7217599.018083885,7248884.993577239,1938229.2883314192,1941224.1295553506,2942392.1875,2942392.187500001,4079.090087890625,2455.1201171875,12098220.493915305,12132501.31063259
2023-02-21,7158848.013146967,7189879.3218881115,1896982.2315162234,1899913.3401431604,2914235.7421875,2914235.7421875005,3997.340087890625,2458.9599609375,11970065.98685069,12004028.404218772
2023-02-22,7245712.411935814,7277120.249969447,1916743.619701136,1919705.2624967261,2867307.6171875,2867307.6171875005,3991.050048828125,2417.679931640625,12029763.64882445,12064133.129653674
2023-02-23,7290853.002525959,7322456.510533419,1918632.2076435015,1921596.7685773422,2909542.578125,2909542.578125001,4012.320068359375,2439.090087890625,12119027.78829446,12153595.857235763
2023-02-24,7143347.2095234785,7174311.327255387,1877217.4093977362,1880117.9785501023,2876693.1640625,2876693.164062501,3970.0400390625,2423.610107421875,11897257.782983715,11931122.46986799
2023-02-27,7204828.181075864,7236058.799089164,1915475.5980705842,1918435.2815915546,2839150.1953125,2839150.195312501,3982.239990234375,2402.639892578125,11959453.974458948,11993644.27599322
2023-02-28,7168117.6171951,7232952.7539860755,1915627.7319735847,1918587.6505631749,2843842.96875,2843842.9687500005,3970.14990234375,2412.85009765625,11927588.317918684,11995383.37329925
2023-03-01,7137473.732894752,7202031.697834411,1892992.724796161,1895917.6690651139,2843842.96875,2843842.9687500005,3951.389892578125,2412.85009765625,11874309.426440913,11941792.335649524
2023-03-02,7115044.418272562,7179399.511585482,1877984.43451114,1880886.1888269142,2853228.7109375,2853228.7109375005,3981.35009765625,2427.85009765625,11846257.563721202,11913514.411349896
2023-03-03,7188676.0759675875,7253697.1626212625,1951817.8563161194,1954833.6938193967,2839150.1953125,2839150.1953125005,4045.639892578125,2432.070068359375,11979644.127596207,12047681.05175316
2023-03-06,7078496.9857260585,7142521.509994905,1963317.3011437804,1966350.90693259,2886078.7109375,2886078.7109375005,4048.419921875,2462.6201171875,11927892.997807339,11994951.127864996
2023-03-07,7057388.44871521,7121222.047701068,1941162.2039794922,1944161.576977214,2848536.1328125,2848536.1328125,3986.3701171875,2463.35009765625,11847086.785507202,11913919.757490782
2023-03-08,7231784.337688703,7297195.335640541,1985903.762039058,1988972.267137562,2829764.84375,2829764.8437499995,3992.010009765625,2431.909912109375,12047452.943477761,12115932.446528103
2023-03-09,7100706.880966108,7164932.292228292,1954132.3134297878,1957151.7271000424,2820378.90625,2820378.90625,3918.320068359375,2419.090087890625,11875218.100645896,11942462.925578333
2023-03-10,6917624.8159947805,6980194.262419291,1940331.9334204122,1943330.0235314744,2792222.4609375,2792222.4609375005,3861.590087890625,2394.590087890625,11650179.210352693,11715746.746888265
2023-03-13,7044448.842303827,7108165.40342891,1957158.594287485,1960182.683994121,2815686.1328125,2815686.1328125005,3855.760009765625,2410.60009765625,11817293.569403812,11884034.22023553
2023-03-14,6968202.25934661,7031229.175309618,1949897.6749681868,1952910.5455168872,2768758.203125,2768758.2031250005,3919.2900390625,2348.969970703125,11686858.137439797,11752897.923951505
2023-03-15,6994532.029217854,7057797.096160303,1967375.2903138474,1970415.1662758125,2806300.78125,2806300.7812500005,3891.929931640625,2379.719970703125,11768208.100781702,11834513.043686116
2023-03-16,6962656.562048476,7025633.31755624,2015152.7539276704,2018266.4528983305,2810993.5546875,2810993.554687501,3960.280029296875,2377.909912109375,11788802.870663647,11854893.32514207
2023-03-17,6792741.4639514405,6854181.348942243,1988700.2169629373,1991773.0429839122,2876693.1640625,2876693.164062501,3916.639892578125,2395.68994140625,11658134.844976878,11722647.555988654
2023-03-20,6889806.272184802,6952124.101770753,2028849.0623311885,2031983.9240555377,2825072.265625,2825072.2656250014,3951.570068359375,2379.199951171875,11743727.60014099,11809180.291451292
2023-03-21,6797861.771853268,6859347.969681133,2048826.5940275788,2051992.3238931932,2829764.84375,2829764.843750001,4002.8701171875,2388.35009765625,11676453.209630847,11741105.137324326
2023-03-22,6582813.735240139,6642354.838188839,2027841.7646404356,2030975.0699459095,2867307.6171875,2867307.617187501,3936.969970703125,2416.9599609375,11477963.117068075,11540637.525322251
2023-03-23,6542250.626850128,6601424.839239608,2033844.242362976,2036986.8223542867,2923621.2890625,2923621.289062501,3948.719970703125,2424.47998046875,11499716.158275604,11562032.950656395
2023-03-24,6675555.997388065,6735935.947796277,2031844.440652728,2034983.9306646239,2956470.5078125,2956470.5078125014,3970.989990234375,2414.9599609375,11663870.945853293,11727390.386273403
2023-03-27,6683545.098598581,6743997.309884401,2020189.8012501933,2023311.2831787614,2914235.7421875,2914235.7421875014,3977.530029296875,2409.219970703125,11617970.642036274,11681544.335250665
2023-03-28,6737496.89266542,6798437.094262678,2016764.5622674376,2019880.75171231,2951777.34375,2951777.343750002,3971.27001953125,2434.93994140625,11706038.798682857,11770095.18972499
2023-03-29,6841306.185398251,6903185.334994683,2055378.0206166208,2058553.8733725157,2942392.1875,2942392.187500002,4027.81005859375,2443.919921875,11839076.393514872,11904131.3958672
2023-03-30,6958193.022173969,7021129.405266856,2091949.9194676615,2095182.2810334149,2983031.4453125,3001081.445312502,4050.830078125,2453.159912109375,12033174.38695413,12117393.131612772
2023-03-31,7008414.771652222,7105165.189294042,2107398.2752227783,2110654.5067057475,3020791.015625,3039069.494692902,4109.31005859375,2476.860107421875,12136604.0625,12254889.190692693
2023-04-03,7006805.134780146,7103533.331556807,2138337.602963224,2141641.6401287904,2978311.328125,2996332.7672074265,4124.509765625,2472.340087890625,12123454.06586837,12241507.738893025
2023-04-04,7017250.605803356,7114123.00119224,2135585.1099391654,2138884.894109677,3001911.328125,3020075.568249859,4100.60009765625,2480.510009765625,12154747.043867521,12273083.463551776
2023-04-05,7026074.7107771225,7123068.921993031,2118511.678156145,2121785.081434754,3016071.2890625,3034321.209576456,4090.3798828125,2495.2099609375,12160657.677995767,12279175.21300424
2023-04-06,7030686.2551264465,7127744.128219728,2136322.2800704837,2139623.20327419,2940551.3671875,2958344.324838397,4105.02001953125,2459.22998046875,12107559.90238443,12225711.656332314
2023-04-07,7030686.2551264465,7127744.128219728,2136322.2800704837,2139623.20327419,3067991.6015625,3086555.686260711,4105.02001953125,2490.409912109375,12235000.13675943,12353923.01775463
2023-04-10,7035610.880698822,7132736.737722334,2100986.296914406,2104232.620974615,3101031.0546875,3119795.0575360353,4109.10986328125,2512.080078125,12237628.232300729,12356764.416232985
2023-04-11,7002632.668372756,7099303.264696154,2093644.3891115114,2096879.3688750048,3110471.09375,3129292.2172518712,4108.93994140625,2547.860107421875,12206748.151234267,12325474.85082303
2023-04-12,6988731.549641909,7085210.242505436,2086439.971308466,2089663.8192169403,3115191.40625,3134041.0918512614,4091.949951171875,2550.639892578125,12190362.927200375,12308915.153573636
2023-04-13,6948601.041963184,7044525.737452896,2158802.5360620394,2162138.1944736866,3119910.9375,3138789.180473392,4146.22021484375,2561.659912109375,12227314.515525224,12345453.112399973
2023-04-14,6751751.2431652285,6844958.448199973,2119388.6524421163,2122663.410771317,3072711.71875,3091304.364365786,4137.64013671875,2571.489990234375,11943851.614357345,12058926.223337077
2023-04-17,6849772.450633626,6944332.827971854,2122821.314471215,2126101.3767537787,3082150.78125,3100800.541610048,4151.31982421875,2575.909912109375,12054744.546354841,12171234.746335682
2023-04-18,6865903.032073984,6960686.09036675,2159575.4744268022,2162912.327138676,3096311.1328125,3115046.5759252748,4154.8701171875,2571.090087890625,12121789.639313286,12238644.9934307
2023-04-19,6924554.424126446,7020147.158624353,2174343.4766049124,2177703.1479905024,3091590.8203125,3110297.701325884,4154.52001953125,2575.080078125,12190488.721043859,12308148.00794074
2023-04-20,7014550.675028469,7111385.798161276,2179471.558992453,2182839.1539981365,3082150.78125,3100800.541610048,4129.7900390625,2563.110107421875,12276173.015270922,12395025.49376946
2023-04-21,7043042.47522275,7140270.9246152,2153013.61488929,2156340.328590487,3101031.0546875,3119795.0575360353,4133.52001953125,2544.39990234375,12297087.14479954,12416406.310741723
2023-04-24,7046559.899081476,7143836.906134744,2166478.033653274,2169825.55180553,3077431.0546875,3096052.2564936024,4137.0400390625,2523.5,12290468.98742225,12409714.714433877
2023-04-25,7059000.073064864,7156448.815391748,2151556.7143219337,2154881.1769035626,3001911.328125,3020075.5682498585,4071.6298828125,2489.02001953125,12212468.115511797,12331405.560545169
2023-04-26,7018858.4758758545,7115753.067739419,2164662.0236206055,2168006.735777853,3025511.1328125,3043818.172797976,4055.989990234375,2484.830078125,12209031.63230896,12327577.976315247
2023-04-27,7114193.418514123,7212404.099082001,2220865.2962822653,2224296.850527237,3049111.5234375,3067561.3668290377,4135.35009765625,2495.81005859375,12384170.238233889,12504262.316438276
2023-04-28,7214913.728912314,7349140.786456725,2240222.5856119767,2243684.049635124,3091590.8203125,3110297.7013258836,4169.47998046875,2501.530029296875,12546727.134836791,12703122.537417732
2023-05-01,7134181.997381104,7266907.112812128,2235323.0617362075,2238776.9552948237,3091590.8203125,3110297.7013258836,4167.8701171875,2501.530029296875,12461095.879429812,12615981.769432835
2023-05-02,7066326.035946608,7197788.751523328,2230820.18509537,2234267.121066114,3101031.0546875,3119795.057536034,4119.580078125,2524.389892578125,12398177.275729477,12551850.930125477
2023-05-03,7015422.569344193,7145938.271166129,2215584.247144796,2219007.641414187,3086871.09375,3105549.416209437,4090.75,2501.39990234375,12317877.910238989,12470495.328789752
2023-05-04,7087203.86243742,7219054.991420464,2182065.6117613614,2185437.2149492633,3072711.71875,3091304.364365784,4061.219970703125,2500.93994140625,12341981.192948781,12495796.570735512
2023-05-05,7123722.2886289,7256252.810474839,2258662.9593652673,2262152.9164009974,3072711.71875,3091304.364365784,4136.25,2500.93994140625,12455096.966744168,12609710.09124162
2023-05-08,7085060.618157312,7216871.87398537,2252296.329996139,2255776.4496797007,3110471.09375,3129292.21725187,4138.1201171875,2513.2099609375,12447828.041903451,12601940.540916942
2023-05-09,7053166.112296237,7184383.999189553,2239066.4278152958,2242526.105409432,3082150.78125,3100800.541610047,4119.169921875,2510.06005859375,12374383.321361532,12527710.646209031
2023-05-10,7089630.495183077,7221526.769511638,2268626.681733839,2272132.0341444477,3049111.5234375,3067561.3668290377,4137.64013671875,2496.510009765625,12407368.700354416,12561220.170485124
2023-05-11,6982457.921882067,7112360.345735881,2257408.6876999214,2260896.7067066934,3030231.25,3048566.850903051,4130.6201171875,2491.0,12270097.859581988,12421823.903345624
2023-05-12,7071347.151085362,7202903.280046631,2265330.3358015604,2272027.238549528,3025511.1328125,3043818.1727979756,4124.080078125,2475.419921875,12362188.619699422,12518748.691394135
2023-05-15,7122891.798831895,7255406.870153272,2278537.24080272,2285273.186579864,3044391.2109375,3062812.492229648,4136.27978515625,2479.35009765625,12445820.250572115,12603492.548962783
2023-05-16,6901518.020843575,7029914.629775333,2268142.58654112,2274847.8030300937,3086871.09375,3105549.4162094384,4109.89990234375,2480.239990234375,12256531.701134695,12410311.849014865
2023-05-17,6979277.687479975,7109120.945899227,2288298.1661418267,2295062.967740434,3067991.6015625,3086555.686260711,4158.77001953125,2494.659912109375,12335567.455184301,12490739.599900372
2023-05-18,6869896.991883544,6997705.319675249,2305263.2837771997,2312078.2386541683,3124631.0546875,3143537.8585784677,4198.0498046875,2515.39990234375,12299791.330348244,12453321.416907886
2023-05-19,6861493.484923616,6989145.472937097,2307731.960562989,2314554.2134874384,3228471.2890625,3248006.418958349,4191.97998046875,2537.7900390625,12397696.734549105,12551706.105382884
2023-05-22,6849362.163038179,6976788.458589909,2276977.775069922,2283709.1106627644,3233190.4296875,3252754.1145918504,4192.6298828125,2557.080078125,12359530.367795601,12513251.683844524
2023-05-23,6768642.497840105,6894567.075761851,2224892.123799026,2231469.4807267645,3228471.2890625,3248006.4189583487,4145.580078125,2567.550048828125,12222005.91070163,12374042.975446964
2023-05-24,6685335.014859214,6809709.7311010985,2238717.7217606083,2245335.9507340337,3233190.4296875,3252754.11459185,4115.240234375,2567.449951171875,12157243.166307323,12307799.796426982
2023-05-25,6605183.537997678,6728067.107248595,2251445.764197856,2258101.6205587876,3247350.78125,3267000.148907076,4151.27978515625,2554.68994140625,12103980.083445534,12253168.876714459
2023-05-26,6692250.448623905,6816753.820364767,2304622.4044612795,2311435.464733128,3318150.0,3338227.7660571155,4205.4501953125,2558.81005859375,12315022.853085184,12466417.05115501
2023-05-29,6692250.448623905,6816753.820364767,2304622.4044612795,2311435.464733128,3318150.0,3338227.7660571155,4205.4501953125,2558.81005859375,12315022.853085184,12466417.05115501
2023-05-30,6690091.882888135,6814555.096431947,2318163.2094891183,2325016.2998850364,3412550.0,3433198.970226846,4205.52001953125,2585.52001953125,12420805.092377253,12572770.36654383
2023-05-31,6753909.628422931,6913840.875176961,2309110.9838560224,2315937.3135302216,3370069.921875,3390461.849752741,4179.830078125,2577.1201171875,12433090.534153953,12620240.038459923
2023-06-01,6741130.0857219845,6900758.715427585,2349575.556096062,2356521.5095181745,3346471.09375,3366720.227676197,4221.02001953125,2569.169921875,12437176.735568047,12624000.452621955
2023-06-02,6747781.140137883,6907567.265499108,2344916.8069335446,2351848.987887432,3407830.078125,3428450.488616086,4282.3701171875,2601.360107421875,12500528.025196427,12687866.742002625
2023-06-05,6740740.690279752,6900360.099178148,2313496.296134945,2320335.5899271746,3384230.078125,3404707.6875736527,4273.7900390625,2615.409912109375,12438467.064539697,12625403.376678975
2023-06-06,6715346.018424258,6874364.086506117,2299265.8267870545,2306063.051628997,3384230.078125,3404707.6875736527,4283.85009765625,2615.409912109375,12398841.923336312,12585134.825708767
2023-06-07,6823032.44620515,6984600.507639158,2280396.2512094155,2287137.6927024387,3351190.234375,3371467.923309699,4267.52001953125,2615.60009765625,12454618.931789566,12643206.123651296
2023-06-08,6855263.41768112,7017594.702157164,2331953.883964196,2338847.7431629365,3346471.09375,3366720.227676197,4293.93017578125,2610.85009765625,12533688.395395316,12723162.672996297
2023-06-09,6797915.539697511,6958888.837743589,2315538.130930625,2322383.4609149448,3398390.625,3418953.918383194,4298.85986328125,2641.159912109375,12511844.295628136,12700226.217041727
2023-06-12,6754009.964215383,6913943.58690117,2334261.82148017,2341162.5035395105,3351190.234375,3371467.923309699,4338.93017578125,2629.35009765625,12439462.020070553,12626574.01375038
2023-06-13,6767265.743399644,6927513.260319774,2324347.8175150044,2331219.1912128455,3398390.625,3418953.918383194,4369.009765625,2637.949951171875,12490004.185914649,12677686.369915813
2023-06-14,6676827.492812974,6834933.44981206,2301668.0080774426,2308472.334388973,3393669.921875,3414204.6507951748,4372.58984375,2619.080078125,12372165.422765417,12557610.434996208
2023-06-15,6715863.038379326,6874893.349391662,2339139.204037674,2346054.304902138,3374790.625,3395211.1173407612,4425.83984375,2608.5400390625,12429792.867417,12616158.77163456
2023-06-16,6712588.82166585,6871541.599872752,2318240.3614884242,2325093.67996562,3388950.0,3409456.1691844137,4409.58984375,2625.7900390625,12419779.183154274,12606091.449022785
2023-06-19,6712588.82166585,6871541.599872752,2318240.3614884242,2325093.67996562,3360630.078125,3380964.88653122,4409.58984375,2609.5,12391459.261279274,12577600.16636959
2023-06-20,6665194.837185927,6823025.335196095,2343456.1362248287,2350383.9990580752,3370069.921875,3390461.849752741,4388.7099609375,2604.909912109375,12378720.895285755,12563871.18400691
2023-06-21,6607717.327027023,6764186.768942904,2337964.735185951,2344876.364016533,3327590.625,3347725.515255895,4365.68994140625,2582.6298828125,12273272.687212974,12456788.648215331
2023-06-22,6596500.317037944,6752704.142371562,2378150.420777444,2385180.8488948285,3365350.390625,3385713.7611306095,4381.89013671875,2593.699951171875,12340001.128440388,12523598.752397
2023-06-23,6567473.358601332,6722989.831289202,2392194.1184665263,2399266.0633888375,3379510.9375,3399959.991940151,4348.330078125,2570.10009765625,12339178.414567858,12522215.88661819
2023-06-26,6749304.199304245,6909126.390405873,2391426.7342263088,2398496.4105622047,3417269.921875,3437947.4518376067,4328.81982421875,2582.199951171875,12558000.855405554,12745570.252805684
2023-06-27,6750362.889574328,6910210.15025256,2418138.817412276,2425287.4615792492,3426710.15625,3447444.808047758,4378.41015625,2581.389892578125,12595211.863236604,12782942.419879569
2023-06-28,6714492.909764685,6873490.776401892,2422120.0183275156,2429280.431954743,3431430.46875,3452193.682647148,4376.85986328125,2564.18994140625,12568043.3968422,12754964.891003784
2023-06-29,6786648.443223909,6947354.93864966,2449695.90523839,2456937.8403240605,3434323.046875,3473262.982042804,4396.43994140625,2550.02001953125,12670667.395337299,12877555.761016525
2023-06-30,6839638.815498864,7036272.752004406,2533209.363907613,2540698.186390682,3424836.328125,3463668.698509865,4450.3798828125,2564.280029296875,12797684.507531477,13040639.636904953
2023-07-03,6846097.517523263,7042917.136348885,2498728.704012595,2506115.5927413,3462784.765625,3502047.4128579656,4455.58984375,2602.469970703125,12807610.987160858,13051080.141948149
2023-07-04,6846097.517523263,7042917.136348885,2498728.704012595,2506115.5927413,3462784.765625,3502047.4128579656,4455.58984375,2593.31005859375,12807610.987160858,13051080.141948149
2023-07-05,6791203.004264832,6986444.451417104,2446663.7145996094,2453896.68574501,3415349.21875,3454074.019922839,4446.81982421875,2579.0,12653215.93761444,12894415.157084955
2023-07-06,6748122.852180619,6942125.780732995,2466944.8801806197,2474237.8077003136,3396375.390625,3434885.057802875,4411.58984375,2556.2900390625,12611443.122986238,12851248.646236183
2023-07-07,6743136.100662872,6936995.664249968,2464174.689700827,2471459.427820528,3315735.15625,3353330.487340204,4398.9501953125,2526.7099609375,12523045.9466137,12761785.5794107
2023-07-10,6654060.866798507,6845359.591377525,2415362.9889288917,2422503.4270284735,3296760.9375,3334141.130166153,4409.52978515625,2520.699951171875,12366184.793227399,12602004.14857215
2023-07-11,6797775.146356598,6993205.537136692,2412604.133258909,2419736.415467129,3391632.03125,3430087.9160364056,4439.259765625,2562.489990234375,12602011.310865507,12843029.868640225
2023-07-12,6734554.864116944,6928167.7242789585,2419241.0764517263,2426392.979181688,3410606.25,3449277.273210456,4472.16015625,2574.719970703125,12564402.19056867,12803837.976671103
2023-07-13,6717436.407914478,6910557.126675348,2397440.520209931,2404527.9748535827,3410606.25,3449277.273210456,4510.0400390625,2591.22998046875,12525483.17812441,12764362.374739388
2023-07-14,6661719.9263581075,6853238.8425396,2384514.731666036,2391563.9743335135,3481759.375,3521237.165086102,4505.419921875,2628.300048828125,12527994.033024143,12766039.981959216
2023-07-17,6721204.15458316,6914433.192932125,2428671.501692999,2435851.283200601,3477015.234375,3516439.2332114605,4522.7900390625,2619.0,12626890.890651159,12866723.709344186
2023-07-18,6673065.583542176,6864910.677946603,2419889.5720629394,2427043.3919137614,3415349.21875,3454074.01992284,4554.97998046875,2607.6201171875,12508304.374355115,12746028.089783205
2023-07-19,6751308.114027977,6945402.616213517,2436020.5902638286,2443222.0975792157,3401118.75,3439682.1995693455,4565.72021484375,2608.239990234375,12588447.454291806,12828306.913362078
2023-07-20,6849458.563425858,7046374.809530267,2411709.205820728,2418838.8423918313,3367914.453125,3406101.4170958856,4534.8701171875,2600.22998046875,12629082.222371586,12871315.069017984
2023-07-21,6935890.21973745,7135291.304190448,2422066.3304347545,2429226.5853466764,3334708.984375,3372519.449460169,4536.33984375,2609.760009765625,12692665.534547204,12937037.338997293
2023-07-24,7044143.300842028,7246656.571486526,2446081.393145211,2453312.6427976866,3339451.953125,3377316.1961725526,4554.64013671875,2628.530029296875,12829676.64711224,13077285.410456765
2023-07-25,6985090.445423871,7185905.995510896,2447336.619683616,2454571.580110596,3320478.515625,3358127.629106674,4567.4599609375,2636.4599609375,12752905.580732487,12998605.204728166
2023-07-26,7022832.627825765,7224733.2343168175,2446153.4974920563,2453384.960303642,3310991.40625,3348532.950519649,4566.75,2592.360107421875,12779977.531567821,13026651.14514011
2023-07-27,6856623.921819124,7053746.166027431,2432058.2207940333,2439248.014319793,3401118.75,3439682.1995693455,4537.41015625,2603.81005859375,12689800.892613158,12932676.379916571
2023-07-28,6823534.931941656,7019705.895167136,2481746.3575647213,2489083.0420822366,3348939.84375,3386911.6648677494,4582.22998046875,2608.320068359375,12654221.133256378,12895700.602117121
2023-07-31,6735513.208062714,6962663.256195332,2467323.1706643663,2474617.2165086335,3310991.40625,3348532.9505196484,4588.9599609375,2632.580078125,12513827.78497708,12785813.423223615
2023-08-01,6743758.337347023,6971186.44617909,2467470.0753713027,2474764.555503903,3372657.8125,3410898.558862355,4576.72998046875,2667.070068359375,12583886.225218326,12856849.560545348
2023-08-02,6756552.506813686,6984412.0892574,2450387.2516397014,2457631.2305242573,3315735.15625,3353330.487340204,4513.39013671875,2616.469970703125,12522674.914703388,12795373.807121862
2023-08-03,6617603.559692064,6840777.194821642,2444372.233512234,2451598.430446498,3263556.4453125,3300560.150165652,4501.89013671875,2605.389892578125,12325532.238516798,12592935.77543379
2023-08-04,6665637.1755469125,6890430.707752832,2328843.896457348,2335728.561728144,3239837.890625,3276572.663589917,4478.02978515625,2602.800048828125,12234318.96262926,12502731.933070894
2023-08-07,6800518.113983981,7029860.403012394,2300402.2815898806,2307202.8660863396,3249325.390625,3286167.7372310283,4518.43994140625,2580.7099609375,12350245.786198862,12623231.00632976
2023-08-08,6699013.52930069,6924932.653592539,2320962.9161834717,2327824.283236953,3206633.984375,3242992.276170544,4499.3798828125,2573.97998046875,12226610.429859161,12495749.213000037
