Date,O_Price_KRW,O_TR_KRW,AAPL_Price_KRW,AAPL_TR_KRW,005930.KS_Price_KRW,005930.KS_TR_KRW,S&P 500,KOSPI,Total_PR,Total_TR
2023-01-17,7002503.427844867,7002503.427844869,1660001.6220468283,1660001.6220468283,2862614.453125,2862614.4531250005,3990.969970703125,2379.389892578125,11525119.503016695,11525119.503016697
2023-01-18,6892848.221588135,6892848.221588137,1646149.7923278809,1646149.7923278809,2834457.2265625,2834457.2265625005,3928.860107421875,2368.320068359375,11373455.240478516,11373455.240478517
2023-01-19,6821505.3461212665,6821505.346121268,1648051.8542729504,1648051.8542729502,2886078.515625,2886078.515625,3898.85009765625,2380.340087890625,11355635.716019217,11355635.716019219
2023-01-20,6901336.865352234,6901336.865352236,1671994.5931065269,1671994.5931065269,2900156.8359375,2900156.8359375,3972.610107421875,2395.260009765625,11473488.29439626,11473488.294396263
2023-01-23,6946379.031144921,6946379.031144923,1708301.2377205119,1708301.2377205119,2900156.8359375,2900156.8359375,4019.81005859375,2395.260009765625,11554837.104802933,11554837.104802934
2023-01-24,6959775.422766153,6959775.422766155,1724439.6372891963,1724439.6372891963,2900156.8359375,2900156.8359375,4016.949951171875,2395.260009765625,11584371.895992849,11584371.89599285
2023-01-25,7000754.193005804,7000754.193005806,1721052.85767382,1721052.8576738203,2970549.21875,2970549.2187499995,4016.219970703125,2428.570068359375,11692356.269429624,11692356.269429626
2023-01-26,7068996.36466112,7068996.364661122,1746430.4217009246,1746430.4217009246,2994013.4765625,2994013.4765624995,4060.429931640625,2468.64990234375,11809440.262924545,11809440.262924546
2023-01-27,7099054.73870202,7099054.738702022,1769266.5193858556,1769266.5193858556,3031555.859375,3031555.859375,4070.56005859375,2484.02001953125,11899877.117462875,11899877.117462877
2023-01-30,7027380.106857512,7027380.106857514,1729661.5458407998,1729661.5458407998,2970549.21875,2970549.2187499995,4017.77001953125,2450.469970703125,11727590.871448312,11727590.871448314
2023-01-31,7074192.457008362,7104856.807008366,1748885.966949463,1748885.9669494631,2881385.7421875,2881385.7421875,4076.60009765625,2425.080078125,11704464.166145325,11735128.51614533
2023-02-01,7085228.792140586,7115940.981105287,1763634.1095375828,1763634.109537583,2862614.453125,2862614.4531249995,4119.2099609375,2449.800048828125,11711477.35480317,11742189.54376787
2023-02-02,7022437.908647675,7052877.919319243,1813857.8759831563,1813857.8759831565,2979934.5703125,2979934.5703124995,4179.759765625,2468.8798828125,11816230.354943331,11846670.3656149
2023-02-03,7011381.213241117,7041773.296692745,1862601.8246152438,1862601.824615244,2979934.5703125,2979934.5703124995,4136.47998046875,2480.39990234375,11853917.60816886,11884309.69162049
2023-02-06,7151233.469581604,7182231.7676029885,1861837.6205062866,1861837.620506287,2890771.484375,2890771.4843749995,4111.080078125,2438.18994140625,11903842.57446289,11934840.872484276
2023-02-07,7195839.439816587,7227031.090378447,1919707.2683887184,1919707.2683887188,2909542.96875,2909542.96875,4164.0,2451.7099609375,12025089.676955305,12056281.327517167
2023-02-08,7146342.544275895,7177319.641708476,1877027.6867087372,1877027.6867087374,2961163.4765625,2961163.4765624995,4117.85986328125,2483.639892578125,11984533.707547132,12015510.804979714
2023-02-09,7069810.198165476,7100455.552482258,1871657.1191377938,1871657.119137794,2970549.21875,2970549.218749999,4081.5,2481.52001953125,11912016.53605327,11942661.890370052
2023-02-10,7159090.6434081495,7190122.999752048,1882327.2045183182,1885235.6696306232,2951778.125,2951778.124999999,4090.4599609375,2469.72998046875,11993195.972926468,12027136.794382669
2023-02-13,7204412.6117436215,7235641.424249573,1921246.158839576,1924214.7593101647,2951778.125,2951778.124999999,4137.2900390625,2452.699951171875,12077436.895583197,12111634.308559738
2023-02-14,7083695.852654241,7114401.396819096,1922295.0881703198,1925265.309386949,2965856.4453125,2965856.4453124986,4136.1298828125,2465.639892578125,11971847.38613706,12005523.151518544
2023-02-15,7154199.963188171,7185211.120005636,1947965.2783584595,1950975.1636953382,2918928.515625,2918928.515624998,4147.60009765625,2427.89990234375,12021093.75717163,12055114.799325971
2023-02-16,7208913.9557947405,7240162.280180004,1945028.1098955125,1948033.4568864636,2989320.3125,2989320.312499998,4090.409912109375,2475.47998046875,12143262.378190253,12177516.049566466
2023-02-17,7217600.493181497,7248886.470913675,1938229.2883314192,1941224.130169347,2937699.0234375,2937699.0234374977,4079.090087890625,2451.2099609375,12093528.804950416,12127809.62452052
2023-02-20,7217600.493181497,7248886.470913675,1938229.2883314192,1941224.130169347,2942392.1875,2942392.1874999977,4079.090087890625,2455.1201171875,12098221.969012916,12132502.78858302
2023-02-21,7158849.00200041,7189880.310906492,1896982.2315162234,1899913.3407440903,2914235.546875,2914235.5468749977,3997.340087890625,2458.9599609375,11970066.780391634,12004029.19852558
2023-02-22,7245710.419397429,7277118.244622617,1916743.221193459,1919704.863980487,2867307.421875,2867307.4218749977,3991.050048828125,2417.679931640625,12029761.062465888,12064130.530478103
2023-02-23,7290852.505535772,7322456.00719152,1918632.4064395763,1921596.9682883737,2909542.96875,2909542.9687499977,4012.320068359375,2439.090087890625,12119027.880725348,12153595.944229892
2023-02-24,7143345.723988861,7174309.831168953,1877217.4093977362,1880117.9791447707,2876692.7734375,2876692.773437498,3970.0400390625,2423.610107421875,11897255.906824097,11931120.583751222
2023-02-27,7204825.675392058,7236056.278396129,1915474.7962517664,1918434.4791405997,2839150.390625,2839150.3906249977,3982.239990234375,2402.639892578125,11959450.862268824,11993641.148161726
2023-02-28,7168119.628837518,7232954.770202202,1915627.5308093429,1918587.449694942,2843843.5546875,2843843.5546874977,3970.14990234375,2412.85009765625,11927590.714334361,11995385.774584642
2023-03-01,7137472.220443608,7202030.158140026,1892992.724796161,1895917.66966478,2843843.5546875,2843843.5546874977,3951.389892578125,2412.85009765625,11874308.49992727,11941791.382492304
2023-03-02,7115044.916369021,7179400.000666586,1877984.2352725565,1880885.9898753904,2853229.296875,2853229.2968749977,3981.35009765625,2427.85009765625,11846258.448516577,11913515.287416974
2023-03-03,7188676.57609731,7253697.6536141,1951817.8563161194,1954833.6944376978,2839150.390625,2839150.3906249977,4045.639892578125,2432.070068359375,11979644.823038429,12047681.738676796
2023-03-06,7078494.51612914,7142519.004609506,1963317.3011437804,1966350.9075545343,2886078.515625,2886078.5156249977,4048.419921875,2462.6201171875,11927890.33289792,11994948.427789038
2023-03-07,7057389.43977356,7121223.0343124345,1941161.8075561523,1944161.180556269,2848536.1328125,2848536.1328124977,3986.3701171875,2463.35009765625,11847087.380142212,11913920.347681202
2023-03-08,7231782.829471817,7297193.800039501,1985903.762039058,1988972.2677666608,2829765.0390625,2829765.0390624977,3992.010009765625,2431.909912109375,12047451.630573375,12115931.10686866
2023-03-09,7100705.8765945025,7164931.265278861,1954132.1125554666,1957151.5265343755,2820379.1015625,2820379.1015624977,3918.320068359375,2419.090087890625,11875217.09071247,11942461.893375734
2023-03-10,6917625.82730921,6980195.26973554,1940332.135683298,1943330.226721548,2792222.4609375,2792222.4609374977,3861.590087890625,2394.590087890625,11650180.423930008,11715747.957394587
2023-03-13,7044449.345668405,7108165.897959936,1957158.594287485,1960182.684614114,2815686.5234375,2815686.523437497,3855.760009765625,2410.60009765625,11817294.46339339,11884035.106011547
2023-03-14,6968203.742935788,7031230.659076199,1949897.8727800772,1952910.7442521183,2768758.203125,2768758.203124997,3919.2900390625,2348.969970703125,11686859.818840865,11752899.606453314
2023-03-15,6994531.531560095,7057796.580709672,1967375.0912507437,1970414.9675283572,2806300.5859375,2806300.5859374967,3891.929931640625,2379.719970703125,11768207.208748339,11834512.134175524
2023-03-16,6962658.563604858,7025635.323985539,2015152.9540833086,2018266.6540016024,2810993.75,2810993.749999997,3960.280029296875,2377.909912109375,11788805.267688166,11854895.72798714
2023-03-17,6792742.457008688,6854182.338073492,1988700.4155743867,1991773.2425322302,2876692.7734375,2876692.7734374967,3916.639892578125,2395.68994140625,11658135.646020574,11722648.35404322
2023-03-20,6889805.274527008,6952123.08199663,2028848.8627996296,2031983.7248583778,2825071.875,2825071.874999997,3951.570068359375,2379.199951171875,11743726.012326637,11809178.681855004
2023-03-21,6797862.269648351,6859348.459060871,2048826.7931456119,2051992.5239679245,2829765.0390625,2829765.0390624967,4002.8701171875,2388.35009765625,11676454.101856463,11741106.022091292
2023-03-22,6582812.243571505,6642353.320518955,2027841.3668621331,2030974.6721953675,2867307.421875,2867307.4218749963,3936.969970703125,2416.9599609375,11477961.032308638,11540635.41458932
2023-03-23,6542250.626850128,6601424.826807478,2033844.242362976,2036986.822998573,2923620.8984375,2923620.8984374967,3948.719970703125,2424.47998046875,11499715.767650604,11562032.548243549
2023-03-24,6675555.997388065,6735935.935110829,2031844.0481081605,2034983.538157172,2956470.703125,2956470.703124997,3970.989990234375,2414.9599609375,11663870.748621225,11727390.176392999
2023-03-27,6683546.580413869,6743998.792401975,2020190.1964009367,2023311.6795800303,2914235.546875,2914235.5468749977,3977.530029296875,2409.219970703125,11617972.323689805,11681546.018857004
2023-03-28,6737496.89266542,6798437.081459524,2016764.5622674376,2019880.7523511855,2951778.125,2951778.1249999977,3971.27001953125,2434.93994140625,11706039.579932857,11770095.958810708
2023-03-29,6841306.680156849,6903185.821227917,2055378.4164234996,2058554.2704420802,2942392.1875,2942392.1874999977,4027.81005859375,2443.919921875,11839077.284080349,11904132.279169995
2023-03-30,6958192.5235434435,7021128.888903713,2091949.9194676615,2095182.281696108,2983031.4453125,3001081.4453124977,4050.830078125,2453.159912109375,12033173.888323605,12117392.615912318
2023-03-31,7008415.760803223,7105166.174011043,2107398.077392578,2110654.309237458,3020791.2109375,3039069.6911872113,4109.31005859375,2476.860107421875,12136605.0491333,12254890.174435712
2023-04-03,7006806.62878342,7103534.828099667,2138337.8021636605,2141641.8403144074,2978311.71875,2996333.160196051,4124.509765625,2472.340087890625,12123456.14969708,12241509.828610126
2023-04-04,7017249.108858872,7114121.465470674,2135584.9103465676,2138884.6948851957,3001911.5234375,3020075.764744169,4100.60009765625,2480.510009765625,12154745.54264294,12273081.92510004
2023-04-05,7026073.709487729,7123067.888746245,2118511.678156145,2121785.0821058615,3016071.2890625,3034321.2095764508,4090.3798828125,2495.2099609375,12160656.676706374,12279174.180428557
2023-04-06,7030685.753032193,7127743.601047512,2136322.2800704837,2139623.2039509397,2940551.953125,2958344.9143213364,4105.02001953125,2459.22998046875,12107559.986227676,12225711.719319789
2023-04-07,7030685.753032193,7127743.601047512,2136322.2800704837,2139623.2039509397,3067991.40625,3086555.489766391,4105.02001953125,2490.409912109375,12234999.439352676,12353922.294764843
2023-04-10,7035612.386111822,7132738.245758077,2100986.096192673,2104232.420608294,3101031.0546875,3119795.0575360307,4109.10986328125,2512.080078125,12237629.536991995,12356765.723902402
2023-04-11,7002633.17224849,7099303.757453639,2093643.986010924,2096878.9658147993,3110471.09375,3129292.217251866,4108.93994140625,2547.860107421875,12206748.252009414,12325474.940520305
2023-04-12,6988730.540967314,7085209.2018678775,2086439.769573547,2089663.6178312597,3115191.015625,3134040.698862627,4091.949951171875,2550.639892578125,12190361.32616586,12308913.518561764
2023-04-13,6948600.537343603,7044525.207932357,2158802.334214207,2162137.9929978414,3119911.1328125,3138789.3769677025,4146.22021484375,2561.659912109375,12227314.00437031,12345452.5778979
2023-04-14,6751752.732533729,6844959.940702384,2119388.851024583,2122663.6103320075,3072711.5234375,3091304.1678714673,4137.64013671875,2571.489990234375,11943853.106995812,12058927.718905859
2023-04-17,6849770.959033584,6944331.29810078,2122821.314471215,2126101.3774262513,3082151.171875,3100800.9345986736,4151.31982421875,2575.909912109375,12054743.4453798,12171233.610125704
2023-04-18,6865902.530033141,6960685.563674,2159575.273610465,2162912.1266961647,3096311.328125,3115046.7724195844,4154.8701171875,2571.090087890625,12121789.131768607,12238644.46278975
2023-04-19,6924555.428078491,7020148.158563172,2174343.2758145034,2177702.947578638,3091591.40625,3110298.290808824,4154.52001953125,2575.080078125,12190490.110142995,12308149.396950632
2023-04-20,7014550.168909691,7111385.266950624,2179471.3565449417,2182838.9519282333,3082151.171875,3100800.9345986736,4129.7900390625,2563.110107421875,12276172.697329633,12395025.15347753
2023-04-21,7043041.465396108,7140269.882669513,2153013.8168546185,2156340.531549918,3101031.0546875,3119795.0575360307,4133.52001953125,2544.39990234375,12297086.336938227,12416405.471755462
2023-04-24,7046559.899081476,7143836.887947167,2166478.033653274,2169825.552491833,3077430.859375,3096052.0599992825,4137.0400390625,2523.5,12290468.79210975,12409714.500438284
2023-04-25,7059001.089910604,7156449.828055248,2151556.7143219337,2154881.1775851385,3001911.5234375,3020075.7647441686,4071.6298828125,2489.02001953125,12212469.327670038,12331406.770384554
2023-04-26,7018857.964324951,7115752.531010535,2164662.0236206055,2168006.7364635803,3025511.328125,3043818.3692922867,4055.989990234375,2484.830078125,12209031.316070557,12327577.636766402
2023-04-27,7114193.418514123,7212404.0807198575,2220865.2962822653,2224296.8512307685,3049111.1328125,3067560.973840405,4135.35009765625,2495.81005859375,12384169.847608889,12504261.90579103
2023-04-28,7214913.728912314,7349140.7677464625,2240222.5856119767,2243684.050344788,3091591.40625,3110298.290808824,4169.47998046875,2501.530029296875,12546727.720774291,12703123.108900074
2023-05-01,7134180.977201322,7266906.05515191,2235323.0617362075,2238776.9560029353,3091591.40625,3110298.290808824,4167.8701171875,2501.530029296875,12461095.44518753,12615981.301963668
2023-05-02,7066328.597115353,7197791.342015402,2230819.98020187,2234266.9165627095,3101031.0546875,3119795.0575360307,4119.580078125,2524.389892578125,12398179.632004723,12551853.316114143
2023-05-03,7015420.00911003,7145935.645108166,2215584.247144796,2219007.6421160456,3086870.8984375,3105549.219715119,4090.75,2501.39990234375,12317875.154692326,12470492.50693933
2023-05-04,7087203.86243742,7219054.973041389,2182065.8155012876,2185437.419695238,3072711.5234375,3091304.1678714673,4061.219970703125,2500.93994140625,12341981.201376207,12495796.560608095
2023-05-05,7123721.785031632,7256252.279034817,2258662.75792636,2262152.715366344,3072711.5234375,3091304.1678714673,4136.25,2500.93994140625,12455096.066395491,12609709.162272628
2023-05-08,7085059.111016244,7216870.32043177,2252296.329996139,2255776.4503931897,3110471.09375,3129292.2172518666,4138.1201171875,2513.2099609375,12447826.534762383,12601938.988076827
2023-05-09,7053166.616755631,7184384.494743161,2239065.822464023,2242525.4998321026,3082151.171875,3100800.9345986736,4119.169921875,2510.06005859375,12374383.611094654,12527710.929173937
2023-05-10,7089631.001031026,7221527.266385072,2268626.681733839,2272132.0348631092,3049111.1328125,3067560.973840405,4137.64013671875,2496.510009765625,12407368.815577365,12561220.275088586
2023-05-11,6982457.419085875,7112359.815478175,2257408.6876999214,2260896.707421801,3030231.25,3048566.8509030477,4130.6201171875,2491.0,12270097.356785797,12421823.373803023
2023-05-12,7071346.6437764,7202902.744961685,2265330.3358015604,2272027.2392681562,3025511.328125,3043818.369292287,4124.080078125,2475.419921875,12362188.30770296,12518748.353522127
2023-05-15,7122892.31058117,7255407.372951564,2278536.62670359,2285272.5713881156,3044391.015625,3062812.29573533,4136.27978515625,2479.35009765625,12445819.95290976,12603492.240075009
2023-05-16,6901517.00201421,7029913.574094018,2268141.9752435014,2274847.190644841,3086870.8984375,3105549.21971512,4109.89990234375,2480.239990234375,12256529.875695212,12410309.98445398
2023-05-17,6979277.175383549,7109120.406176513,2288298.1661418267,2295062.968466348,3067991.40625,3086555.489766392,4158.77001953125,2494.659912109375,12335566.747775376,12490738.864409253
2023-05-18,6869897.500821389,6997705.820265894,2305263.2837771997,2312078.2393854647,3124631.0546875,3143537.858578464,4198.0498046875,2515.39990234375,12299791.839286089,12453321.918229822
2023-05-19,6861493.994086515,6989145.973778775,2307731.7568978295,2314554.0099522714,3228470.703125,3248005.8294754,4191.97998046875,2537.7900390625,12397696.454109345,12551705.813206445
2023-05-22,6849362.668184191,6976788.955371428,2276977.370953113,2283708.7060736045,3233190.8203125,3252754.5075804763,4192.6298828125,2557.080078125,12359530.859449804,12513252.169025509
2023-05-23,6768642.999026459,6894567.568719377,2224892.123799026,2231469.4814325646,3228470.703125,3248005.8294754005,4145.580078125,2567.550048828125,12222005.825950485,12374042.879627341
2023-05-24,6685336.021817196,6809710.739455721,2238717.3189774156,2245335.547470296,3233190.8203125,3252754.507580477,4115.240234375,2567.449951171875,12157244.161107112,12307800.794506494
2023-05-25,6605181.526095793,6728065.040788007,2251445.9653880447,2258101.82305797,3247350.1953125,3266999.5594241293,4151.27978515625,2554.68994140625,12103977.686796337,12253166.423270106
2023-05-26,6692250.956318155,6816754.320149367,2304622.2013835795,2311435.2617861712,3318150.390625,3338228.1590457424,4205.4501953125,2558.81005859375,12315023.548326734,12466417.74098128
2023-05-29,6692250.956318155,6816754.320149367,2304622.2013835795,2311435.2617861712,3318150.390625,3338228.1590457424,4205.4501953125,2558.81005859375,12315023.548326734,12466417.74098128
2023-05-30,6690093.904052023,6814557.137848536,2318163.0073727295,2325016.097906528,3412550.0,3433198.9702268424,4205.52001953125,2585.52001953125,12420806.911424752,12572772.205981907
2023-05-31,6753909.1249629855,6913840.344748567,2309110.9838560224,2315937.314262739,3370070.703125,3390462.6357299974,4179.830078125,2577.1201171875,12433090.811944008,12620240.294741303
2023-06-01,6741129.077314399,6900757.668122962,2349575.354414545,2356521.3079857887,3346470.703125,3366719.8346875645,4221.02001953125,2569.169921875,12437175.134853944,12623998.810796315
2023-06-02,6747781.640950404,6907567.763137807,2344916.8069335446,2351848.988631308,3407829.6875,3428450.0956274527,4282.3701171875,2601.360107421875,12500528.135383949,12687866.847396567
2023-06-05,6740739.1966655385,6900358.55517817,2313496.6944320686,2320335.9901356767,3384229.6875,3404707.2945850203,4273.7900390625,2615.409912109375,12438465.578597607,12625401.839898866
2023-06-06,6715345.522593707,6874363.563973698,2299265.8267870545,2306063.0523583917,3384229.6875,3404707.2945850203,4283.85009765625,2615.409912109375,12398841.036880761,12585133.91091711
2023-06-07,6823031.9505997,6984599.985097262,2280396.4494515955,2287137.892254083,3351191.40625,3371469.102275585,4267.52001953125,2615.60009765625,12454619.806301296,12643206.979626931
2023-06-08,6855263.41768112,7017594.6868847525,2331953.883964196,2338847.7439027005,3346470.703125,3366719.834687565,4293.93017578125,2610.85009765625,12533688.004770316,12723162.265475018
2023-06-09,6797916.034208145,6958889.328819485,2315537.9331263714,2322383.2632604865,3398389.84375,3418953.1324059316,4298.85986328125,2641.159912109375,12511843.811084516,12700225.724485902
2023-06-12,6754008.491715603,6913942.064486052,2334261.625146866,2341162.3073662897,3351191.40625,3371469.102275585,4338.93017578125,2629.35009765625,12439461.523112468,12626573.474127926
2023-06-13,6767265.743399644,6927513.245243405,2324347.033469621,2331218.4055869714,3398389.84375,3418953.1324059316,4369.009765625,2637.949951171875,12490002.620619265,12677684.783236308
2023-06-14,6676827.492812974,6834933.4349371735,2301667.6212305203,2308471.9471285865,3393670.3125,3414205.0437838007,4372.58984375,2619.080078125,12372165.426543495,12557610.42584956
2023-06-15,6715864.010356553,6874894.329423264,2339139.204037674,2346054.3056441806,3374790.625,3395211.1173407575,4425.83984375,2608.5400390625,12429793.839394227,12616159.752408203
2023-06-16,6712589.790637139,6871542.5768345315,2318240.74907694,2325094.0694353613,3388950.390625,3409456.5621730397,4409.58984375,2625.7900390625,12419780.93033908,12606093.208442934
2023-06-19,6712589.790637139,6871542.5768345315,2318240.74907694,2325094.0694353613,3360630.46875,3380965.2795198467,4409.58984375,2609.5,12391461.00846408,12577601.92578974
2023-06-20,6665195.326703135,6823025.821456,2343456.1362248287,2350383.9998014877,3370070.703125,3390462.6357299974,4388.7099609375,2604.909912109375,12378722.166052964,12563872.456987485
2023-06-21,6607717.8181845695,6764187.257010042,2337964.3422599137,2344875.9706705743,3327590.234375,3347725.122267263,4365.68994140625,2582.6298828125,12273272.394819483,12456788.34994788
2023-06-22,6596500.317037944,6752704.127675631,2378150.617368631,2385181.0468216087,3365350.390625,3385713.7611306068,4381.89013671875,2593.699951171875,12340001.325031575,12523598.935627846
2023-06-23,6567472.863373533,6722989.309703243,2392194.5146487653,2399266.4615011676,3379510.546875,3399959.598951518,4348.330078125,2570.10009765625,12339177.924897298,12522215.370155929
2023-06-26,6749304.199304245,6909126.375369517,2391426.534691695,2398496.211196345,3417269.921875,3437947.451837603,4328.81982421875,2582.199951171875,12558000.65587094,12745570.038403464
2023-06-27,6750361.398798227,6910208.609136468,2418139.0161824226,2425287.6617041156,3426709.765625,3447444.4150591246,4378.41015625,2581.389892578125,12595210.18060565,12782940.685899708
2023-06-28,6714492.909764685,6873490.761443094,2422119.8204820603,2429280.234292771,3431430.078125,3452193.2896585152,4376.85986328125,2564.18994140625,12568042.808371745,12754964.28539438
2023-06-29,6786649.4419192895,6947355.945874398,2449695.705499314,2456937.6407716186,3434323.828125,3473263.76802006,4396.43994140625,2550.02001953125,12670668.975543603,12877557.354666077
2023-06-30,6839639.824921126,7036273.770016524,2533209.565792065,2540698.389675564,3424836.71875,3463669.089444446,4450.3798828125,2564.280029296875,12797686.10946319,13040641.249136534
2023-07-03,6846097.015776113,7042916.599727438,2498728.704012595,2506115.5935339695,3462785.15625,3502047.803746901,4455.58984375,2602.469970703125,12807610.876038708,13051079.997008309
2023-07-04,6846097.015776113,7042916.599727438,2498728.704012595,2506115.5935339695,3462785.15625,3502047.803746901,4455.58984375,2593.31005859375,12807610.876038708,13051079.997008309
2023-07-05,6791203.004264832,6986444.431131591,2446663.9122772217,2453896.884783161,3415349.609375,3454074.410868832,4446.81982421875,2579.0,12653216.525917053,12894415.726783585
2023-07-06,6748123.349224217,6942126.27190935,2466944.2837283015,2474237.210267314,3396375.390625,3434885.053717605,4411.58984375,2556.2900390625,12611443.023577519,12851248.535894267
2023-07-07,6743136.100662872,6936995.644108031,2464174.8894719407,2471459.628963924,3315734.765625,3353330.0882978444,4398.9501953125,2526.7099609375,12523045.755759813,12761785.3613698
2023-07-10,6654061.856613262,6845360.589772761,2415362.59300299,2422503.030698335,3296760.546875,3334140.7311466164,4409.52978515625,2520.699951171875,12366184.996491252,12602004.351617713
2023-07-11,6797775.146356598,6993205.516831546,2412603.9349648356,2419736.2173521942,3391632.03125,3430087.911956841,4439.259765625,2562.489990234375,12602011.112571433,12843029.646140581
2023-07-12,6734555.356788915,6928168.210998531,2419240.68231415,2426392.584646392,3410605.859375,3449276.8740539826,4472.16015625,2574.719970703125,12564401.898478065,12803837.669698907
2023-07-13,6717434.462876711,6910555.105654192,2397440.9092174843,2404528.3657716797,3410605.859375,3449276.8740539826,4510.0400390625,2591.22998046875,12525481.231469195,12764360.345479855
2023-07-14,6661722.342644492,6853241.308393458,2384514.731666036,2391563.9750899496,3481758.984375,3521236.7658440433,4505.419921875,2628.300048828125,12527996.058685528,12766042.049327452
2023-07-17,6721204.15458316,6914433.172855698,2428671.501692999,2435851.283971045,3477015.234375,3516439.229029193,4522.7900390625,2619.0,12626890.890651159,12866723.685855936
2023-07-18,6673065.100811329,6864910.161405008,2419889.5720629394,2427043.392681419,3415349.609375,3454074.410868832,4554.97998046875,2607.6201171875,12508304.282249268,12746027.96495526
2023-07-19,6751307.631491683,6945402.099638354,2436020.204234794,2443221.7111817542,3401118.75,3439682.1954783676,4565.72021484375,2608.239990234375,12588446.585726477,12828306.006298475
2023-07-20,6849458.563425858,7046374.789070736,2411709.3988581374,2418839.036764972,3367914.0625,3406101.0179907624,4534.8701171875,2600.22998046875,12629082.024783995,12871314.84382647
2023-07-21,6935890.21973745,7135291.283472742,2422066.1353663914,2429226.390469989,3334708.984375,3372519.445449071,4536.33984375,2609.760009765625,12692665.339478841,12937037.1193918
2023-07-24,7044144.772151718,7246658.064054084,2446081.1969705857,2453312.4468190847,3339453.125,3377317.377318006,4554.64013671875,2628.530029296875,12829679.094122304,13077287.888191175
2023-07-25,6985089.956940431,7185905.472119297,2447336.815076992,2454571.7768579703,3320478.515625,3358127.6251126924,4567.4599609375,2636.4599609375,12752905.287642423,12998604.874089958
2023-07-26,7022832.627825765,7224733.213339414,2446153.303076774,2453384.7660896066,3310991.015625,3348532.5514829936,4566.75,2592.360107421875,12779976.946527539,13026650.530912016
2023-07-27,6856625.867574196,7053748.147240407,2432058.026218526,2439247.8199405884,3401118.75,3439682.1954783676,4537.41015625,2603.81005859375,12689802.643792722,12932678.162659362
2023-07-28,6823534.931941656,7019705.8747850405,2481746.553469263,2489083.239353204,3348939.453125,3386911.2657854487,4582.22998046875,2608.320068359375,12654220.93853592,12895700.379923694
2023-07-31,6735513.208062714,6962663.235978863,2467322.976513058,2474617.0225660694,3310991.015625,3348532.5514829936,4588.9599609375,2632.580078125,12513827.200200772,12785812.810027927
2023-08-01,6743758.824838651,6971186.929869784,2467470.0753713027,2474764.5562866554,3372657.421875,3410898.159751526,4576.72998046875,2667.070068359375,12583886.322084954,12856849.645907965
2023-08-02,6756551.523346547,6984411.0523439655,2450387.2516397014,2457631.2313015903,3315734.765625,3353330.088297843,4513.39013671875,2616.469970703125,12522673.540611248,12795372.3719434
2023-08-03,6617602.571403189,6840776.153340912,2444372.035854459,2451598.232979819,3263556.4453125,3300560.1462401384,4501.89013671875,2605.389892578125,12325531.052570147,12592934.53256087
2023-08-04,6665636.186472187,6890429.66531558,2328843.698642403,2335728.3640671824,3239838.4765625,3276573.2522740616,4478.02978515625,2602.800048828125,12234318.36167709,12502731.281656824
2023-08-07,6800519.108132273,7029861.410275994,2300402.2815898806,2307202.8668160927,3249325.78125,3286168.128376718,4518.43994140625,2580.7099609375,12350247.170972154,12623232.405468805
2023-08-08,6699016.023635864,6924935.211940342,2320962.7166366577,2327824.0838365024,3206633.59375,3242991.877259413,4499.3798828125,2573.97998046875,12226612.334022522,12495751.173036257
