Date,O_Price_KRW,O_TR_KRW,AAPL_Price_KRW,AAPL_TR_KRW,005930.KS_Price_KRW,005930.KS_TR_KRW,S&P 500,KOSPI,Total_PR,Total_TR
2023-01-19,6821503.929480026,6821503.9294800265,1648052.232043948,1648052.2320439483,2886078.7109375,2886078.710937501,3898.85009765625,2380.340087890625,11355634.872461474,11355634.872461475
2023-01-20,6901337.80543101,6901337.805431011,1671994.4050907716,1671994.405090772,2900157.2265625,2900157.2265625005,3972.610107421875,2395.260009765625,11473489.437084282,11473489.437084284
2023-01-23,6946377.623487264,6946377.623487266,1708300.8623451367,1708300.8623451372,2900157.2265625,2900157.2265625005,4019.81005859375,2395.260009765625,11554835.7123949,11554835.712394902
2023-01-24,6959774.4848999195,6959774.4848999195,1724439.824862443,1724439.8248624434,2900157.2265625,2900157.2265625005,4016.949951171875,2395.260009765625,11584371.536324862,11584371.536324862
2023-01-25,7000752.782338345,7000752.782338345,1721052.6695848256,1721052.6695848268,2970549.0234375,2970549.023437501,4016.219970703125,2428.570068359375,11692354.475360671,11692354.475360673
2023-01-26,7068997.305052634,7068997.305052635,1746430.6097792275,1746430.6097792287,2994013.28125,2994013.2812500005,4060.429931640625,2468.64990234375,11809441.196081862,11809441.196081864
2023-01-27,7099055.678528966,7099055.678528967,1769266.5193858556,1769266.5193858568,3031555.859375,3031555.859375001,4070.56005859375,2484.02001953125,11899878.057289822,11899878.057289824
2023-01-30,7027379.63805031,7027379.638050312,1729661.7333636805,1729661.733363681,2970549.0234375,2970549.0234375014,4017.77001953125,2450.469970703125,11727590.39485149,11727590.394851495
2023-01-31,7074191.047668457,7104855.39766846,1748885.966949463,1748885.966949464,2881385.7421875,2881385.742187502,4076.60009765625,2425.080078125,11704462.75680542,11735127.106805427
2023-02-01,7085229.732196452,7115941.931354561,1763633.9215264097,1763633.9215264108,2862614.453125,2862614.4531250014,4119.2099609375,2449.800048828125,11711478.106847862,11742190.306005973
2023-02-02,7022436.04410002,7052876.052753716,1813857.8759831563,1813857.8759831574,2979934.765625,2979934.7656250014,4179.759765625,2468.8798828125,11816228.685708176,11846668.694361875
2023-02-03,7011381.213241117,7041773.30274754,1862601.8246152438,1862601.824615245,2979934.765625,2979934.7656250014,4136.47998046875,2480.39990234375,11853917.80348136,11884309.892987788
2023-02-06,7151234.896373749,7182233.206755388,1861836.859550476,1861836.8595504772,2890771.2890625,2890771.289062502,4111.080078125,2438.18994140625,11903843.044986725,11934841.355368366
2023-02-07,7195838.477574475,7227030.130179412,1919707.653285563,1919707.6532855642,2909542.578125,2909542.578125002,4164.0,2451.7099609375,12025088.708985038,12056280.361589978
2023-02-08,7146341.586519871,7177318.685972232,1877027.6867087372,1877027.6867087383,2961163.671875,2961163.6718750023,4117.85986328125,2483.639892578125,11984532.945103608,12015510.044555973
2023-02-09,7069811.159827746,7100456.52441828,1871656.7344728857,1871656.734472887,2970549.0234375,2970549.023437502,4081.5,2481.52001953125,11912016.917738132,11942662.282328669
2023-02-10,7159092.572958395,7190124.94384863,1882327.2045183182,1885235.6696306237,2951777.734375,2951777.734375002,4090.4599609375,2469.72998046875,11993197.511851713,12027138.347854257
2023-02-13,7204412.6117436215,7235641.430471065,1921246.158839576,1924214.7593101654,2951777.734375,2951777.734375002,4137.2900390625,2452.699951171875,12077436.504958197,12111633.924156232
2023-02-14,7083694.881478138,7114400.427550501,1922295.2824055403,1925265.5039222918,2965856.25,2965856.250000002,4136.1298828125,2465.639892578125,11971846.413883679,12005522.181472795
2023-02-15,7154200.933837891,7185212.101040939,1947965.2783584595,1950975.1636953384,2918928.3203125,2918928.3203125014,4147.60009765625,2427.89990234375,12021094.53250885,12055115.58504878
2023-02-16,7208913.466094434,7240161.794582384,1945027.7181352675,1948033.0645208932,2989319.921875,2989319.921875002,4090.409912109375,2475.47998046875,12143261.106104702,12177514.78097828
2023-02-17,7217599.018083885,7248884.995654868,1938228.8949720562,1941223.7362021876,2937699.4140625,2937699.4140625014,4079.090087890625,2451.2099609375,12093527.327118441,12127808.145919558
2023-02-20,7217599.018083885,7248884.995654868,1938228.8949720562,1941223.7362021876,2942392.1875,2942392.1875000014,4079.090087890625,2455.1201171875,12098220.100555941,12132500.919357058
2023-02-21,7158849.496427132,7189880.81365854,1896982.429286912,1899913.538820363,2914234.9609375,2914234.9609375014,3997.340087890625,2458.9599609375,11970066.886651544,12004029.313416405
2023-02-22,7245711.913801217,7277119.751761323,1916743.221193459,1919704.863980488,2867307.2265625,2867307.2265625014,3991.050048828125,2417.679931640625,12029762.361557176,12064131.842304314
2023-02-23,7290853.002525959,7322456.512632141,1918632.6052356511,1921597.1673916175,2909542.578125,2909542.578125002,4012.320068359375,2439.090087890625,12119028.18588661,12153596.25814876
2023-02-24,7143346.219167067,7174310.334662357,1877217.6074690185,1880118.1775221021,2876692.7734375,2876692.7734375023,3970.0400390625,2423.610107421875,11897256.600073585,11931121.285621962
2023-02-27,7204826.176528819,7236056.787927008,1915475.1971611753,1918434.8806694718,2839150.78125,2839150.7812500023,3982.239990234375,2402.639892578125,11959452.154939994,11993642.449846482
2023-02-28,7168120.634658728,7232955.786602506,1915627.7319735847,1918587.6511700118,2843843.1640625,2843843.164062502,3970.14990234375,2412.85009765625,11927591.530694813,11995386.60183502
2023-03-01,7137473.732894752,7202031.685746364,1892992.9264563136,1895917.8716365262,2843843.1640625,2843843.164062502,3951.389892578125,2412.85009765625,11874309.823413566,11941792.721445393
2023-03-02,7115044.916369021,7179400.002137127,1877983.8367953897,1880885.5907825187,2853229.1015625,2853229.1015625014,3981.35009765625,2427.85009765625,11846257.85472691,11913514.694482148
2023-03-03,7188676.57609731,7253697.655099859,1951817.8563161194,1954833.6944376975,2839150.78125,2839150.7812500014,4045.639892578125,2432.070068359375,11979645.213663429,12047682.130787559
2023-03-06,7078495.010048524,7142519.50445934,1963317.3011437804,1966350.907554534,2886078.7109375,2886078.7109375014,4048.419921875,2462.6201171875,11927891.022129804,11994949.122951375
2023-03-07,7057387.45765686,7121221.035726251,1941161.8075561523,1944161.1805562687,2848535.9375,2848535.937500001,3986.3701171875,2463.35009765625,11847085.202713013,11913918.15378252
2023-03-08,7231783.332210779,7297194.308820366,1985903.762039058,1988972.2677666608,2829765.0390625,2829765.0390625014,3992.010009765625,2431.909912109375,12047452.133312337,12115931.615649529
2023-03-09,7100706.378780305,7164931.773474473,1954132.3134297878,1957151.7277190764,2820379.296875,2820379.296875001,3918.320068359375,2419.090087890625,11875217.989085093,11942462.79806855
2023-03-10,6917622.793365922,6980192.209780183,1940331.7311575264,1943329.8215707259,2792222.65625,2792222.656250001,3861.590087890625,2394.590087890625,11650177.180773448,11715744.68760091
2023-03-13,7044449.849032983,7108166.40733336,1957157.9902499914,1960182.0796432954,2815686.5234375,2815686.523437501,3855.760009765625,2410.60009765625,11817294.362720475,11884035.010414157
2023-03-14,6968202.25934661,7031229.163508249,1949897.8727800772,1952910.7442521176,2768758.7890625,2768758.789062501,3919.2900390625,2348.969970703125,11686858.921189187,11752898.696822867
2023-03-15,6994533.024533372,7057798.088632419,1967375.489376951,1970415.366269726,2806300.9765625,2806300.976562501,3891.929931640625,2379.719970703125,11768209.490472823,11834514.431464646
2023-03-16,6962658.063215762,7025634.820509503,2015152.9540833086,2018266.6540016022,2810993.5546875,2810993.554687501,3960.280029296875,2377.909912109375,11788804.571986571,11854895.029198606
2023-03-17,6792739.477836946,6854179.333359273,1988700.8127972856,1991773.6403688944,2876692.7734375,2876692.773437501,3916.639892578125,2395.68994140625,11658133.064071732,11722645.747165669
2023-03-20,6889806.272184802,6952124.090102158,2028849.0623311885,2031983.924698241,2825072.265625,2825072.265625001,3951.570068359375,2379.199951171875,11743727.60014099,11809180.2804254
2023-03-21,6797863.265238516,6859349.465061065,2048826.5940275788,2051992.3245422249,2829765.0390625,2829765.039062501,4002.8701171875,2388.35009765625,11676454.898328595,11741106.82866579
2023-03-22,6582810.751902871,6642351.81671882,2027841.9635295868,2030975.269784757,2867307.2265625,2867307.226562501,3936.969970703125,2416.9599609375,11477959.941994958,11540634.313066076
2023-03-23,6542251.617336273,6601425.827604653,2033844.044265747,2036986.6245952547,2923620.8984375,2923620.898437501,3948.719970703125,2424.47998046875,11499716.56003952,11562033.35063741
2023-03-24,6675555.997388065,6735935.936490534,2031844.2443804443,2034983.7347327236,2956470.703125,2956470.703125001,3970.989990234375,2414.9599609375,11663870.94489351,11727390.374348257
2023-03-27,6683544.6046601515,6743996.800159059,2020189.998825565,2023311.4816993754,2914234.9609375,2914234.9609375014,3977.530029296875,2409.219970703125,11617969.564423217,11681543.242795937
2023-03-28,6737496.89266542,6798437.082852033,2016764.9583245814,2019881.149020294,2951777.734375,2951777.734375002,3971.27001953125,2434.93994140625,11706039.585365001,11770095.96624733
2023-03-29,6841305.195881054,6903184.324940914,2055378.2185200602,2058554.072232852,2942392.1875,2942392.1875000014,4027.81005859375,2443.919921875,11839075.601901114,11904130.584673768
2023-03-30,6958193.520804495,7021129.896623041,2091950.1189198717,2095182.4814565007,2983031.640625,3001081.6406250014,4050.830078125,2453.159912109375,12033175.280349366,12117394.018704543
2023-03-31,7008415.760803223,7105166.175466377,2107398.4730529785,2110654.7055092105,3020791.2109375,3039069.689990442,4109.31005859375,2476.860107421875,12136605.444793701,12254890.57096603
2023-04-03,7006804.636779055,7103532.810050895,2138337.602963224,2141641.640806178,2978311.71875,2996333.1590161105,4124.509765625,2472.340087890625,12123453.958492279,12241507.609873183
2023-04-04,7017250.605803356,7114122.9845374795,2135584.9103465676,2138884.6948851966,3001911.1328125,3020075.37056625,4100.60009765625,2480.510009765625,12154746.648962423,12273083.049988925
2023-04-05,7026074.210132426,7123068.397761284,2118511.2776403874,2121784.6809712504,3016070.8984375,3034320.8153929217,4090.3798828125,2495.2099609375,12160656.386210313,12279173.894125458
2023-04-06,7030686.2551264465,7127744.111533077,2136322.079232782,2139623.002802916,2940551.5625,2958344.5201677266,4105.02001953125,2459.22998046875,12107559.896859229,12225711.63450372
2023-04-07,7030686.2551264465,7127744.111533077,2136322.079232782,2139623.002802916,3067991.2109375,3086555.2920566075,4105.02001953125,2490.409912109375,12234999.545296729,12353922.4063926
2023-04-10,7035609.877090156,7132735.703560622,2100985.8954709396,2104232.2195764175,3101030.859375,3119794.859813157,4109.10986328125,2512.080078125,12237626.631936096,12356762.782950196
2023-04-11,7002632.164497022,7099302.737244405,2093644.1875612177,2096879.167676517,3110471.09375,3129292.2160195685,4108.93994140625,2547.860107421875,12206747.44580824,12325474.120940492
2023-04-12,6988732.053979207,7085210.73721798,2086439.5678386278,2089663.4157846319,3115190.8203125,3134040.5011341446,4091.949951171875,2550.639892578125,12190362.442130335,12308914.654136756
2023-04-13,6948600.032724021,7044524.69778947,2158802.5360620394,2162138.1951575587,3119910.9375,3138789.1792373494,4146.22021484375,2561.659912109375,12227313.50628606,12345452.072184378
2023-04-14,6751751.2431652285,6844958.43217535,2119388.851024583,2122663.610332008,3072711.1328125,3091303.7736654985,4137.64013671875,2571.489990234375,11943851.227002311,12058925.816172857
2023-04-17,6849771.953433612,6944332.307650781,2122821.1155912094,2126101.178238949,3082150.9765625,3100800.73688328,4151.31982421875,2575.909912109375,12054744.045587322,12171234.222773008
2023-04-18,6865904.036155669,6960687.092014123,2159576.0768758133,2162912.931202674,3096311.1328125,3115046.574698581,4154.8701171875,2571.090087890625,12121791.245843982,12238646.597915377
2023-04-19,6924555.428078491,7020148.160001092,2174343.2758145034,2177702.947578639,3091591.015625,3110297.8965953756,4154.52001953125,2575.080078125,12190489.719517995,12308149.004175106
2023-04-20,7014550.168909691,7111385.268407232,2179471.558992453,2182839.1546885557,3082150.9765625,3100800.73688328,4129.7900390625,2563.110107421875,12276172.704464644,12395025.159979068
2023-04-21,7043041.465396108,7140269.884132037,2153013.61488929,2156340.3292725254,3101030.859375,3119794.859813157,4133.52001953125,2544.39990234375,12297085.939660398,12416405.07321772
2023-04-24,7046559.899081476,7143836.889410421,2166478.033653274,2169825.552491834,3077430.859375,3096052.058780074,4137.0400390625,2523.5,12290468.79210975,12409714.50068233
2023-04-25,7058999.5646419935,7156448.283196308,2151556.5109527856,2154880.9739017566,3001911.1328125,3020075.37056625,4071.6298828125,2489.02001953125,12212467.20840728,12331404.627664313
2023-04-26,7018859.498977661,7115754.088306458,2164661.614379883,2168006.326590523,3025511.1328125,3043818.1715993327,4055.989990234375,2484.830078125,12209032.246170044,12327578.586496312
2023-04-27,7114194.439197378,7212405.116970834,2220865.7045555674,2224297.260134912,3049111.328125,3067561.1691267304,4135.35009765625,2495.81005859375,12384171.471877946,12504263.546232477
2023-04-28,7214915.261722542,7349142.323222275,2240222.5856119767,2243684.0503447885,3091591.015625,3110297.896595376,4169.47998046875,2501.530029296875,12546728.862959519,12703124.270162439
2023-05-01,7134181.487291213,7266906.568946057,2235323.265772164,2238777.160354157,3091591.015625,3110297.896595376,4167.8701171875,2501.530029296875,12461095.768688377,12615981.62589559
2023-05-02,7066326.035946608,7197788.72746791,2230820.18509537,2234267.121772799,3101030.859375,3119794.859813157,4119.580078125,2524.389892578125,12398177.080416977,12551850.709053867
2023-05-03,7015421.033203695,7145936.6825649785,2215584.042326063,2219007.436980839,3086871.09375,3105549.414986485,4090.75,2501.39990234375,12317876.169279758,12470493.534532303
2023-05-04,7087204.371787235,7219055.486119788,2182065.8155012876,2185437.419695238,3072711.1328125,3091303.7736654985,4061.219970703125,2500.93994140625,12341981.320101023,12495796.679480525
2023-05-05,7123722.2886289,7256252.786224034,2258662.75792636,2262152.715366344,3072711.1328125,3091303.7736654985,4136.25,2500.93994140625,12455096.17936776,12609709.275255878
2023-05-08,7085058.6086358875,7216869.802959398,2252296.329996139,2255776.45039319,3110471.09375,3129292.2160195685,4138.1201171875,2513.2099609375,12447826.032382026,12601938.469372157
2023-05-09,7053166.616755631,7184384.489023347,2239066.6295990534,2242526.308214273,3082150.9765625,3100800.7368832803,4119.169921875,2510.06005859375,12374384.222917184,12527711.5341209
2023-05-10,7089629.989335127,7221526.230118091,2268626.2770554796,2272131.629559464,3049111.328125,3067561.1691267304,4137.64013671875,2496.510009765625,12407367.594515607,12561219.028804285
2023-05-11,6982459.430270642,7112361.8584167715,2257408.6876999214,2260896.7074218015,3030231.4453125,3048567.046196853,4130.6201171875,2491.0,12270099.563283063,12421825.612035427
2023-05-12,7071347.151085362,7202903.255974124,2265330.1328779757,2272027.036031026,3025511.1328125,3043818.1715993336,4124.080078125,2475.419921875,12362188.416775838,12518748.463604484
2023-05-15,7122889.751834795,7255404.760825641,2278536.8314033,2285272.77698099,3044391.40625,3062812.6875178404,4136.27978515625,2479.35009765625,12445817.989488095,12603490.225324472
2023-05-16,6901517.511428893,7029914.087389077,2268142.179009374,2274847.395299804,3086871.09375,3105549.414986486,4109.89990234375,2480.239990234375,12256530.784188267,12410310.897675367
2023-05-17,6979276.663287124,7109119.878893101,2288297.9613032565,2295062.763311475,3067991.2109375,3086555.292056608,4158.77001953125,2494.659912109375,12335565.83552788,12490737.934261184
2023-05-18,6869896.482945699,6997704.777882347,2305263.4873523377,2312078.4438538207,3124631.25,3143538.05383487,4198.0498046875,2515.39990234375,12299791.220298037,12453321.275571037
2023-05-19,6861493.484923616,6989145.449578982,2307731.960562989,2314554.2145112273,3228470.703125,3248005.8281963533,4191.97998046875,2537.7900390625,12397696.148611605,12551705.492286563
2023-05-22,6849361.657892168,6976787.920729289,2276977.370953113,2283708.706361426,3233190.234375,3252753.916816614,4192.6298828125,2557.080078125,12359529.26322028,12513250.54390733
2023-05-23,6768641.495467396,6894566.031698865,2224892.123799026,2231469.4817138026,3228470.703125,3248005.8281963533,4145.580078125,2567.550048828125,12222004.322391422,12374041.34160902
2023-05-24,6685336.021817196,6809710.734034206,2238717.520369012,2245335.7497402434,3233190.234375,3252753.916816614,4115.240234375,2567.449951171875,12157243.776561208,12307800.400591064
2023-05-25,6605183.035022207,6728066.572430137,2251445.9653880447,2258101.823342565,3247350.5859375,3266999.951126231,4151.27978515625,2554.68994140625,12103979.586347751,12253168.346898932
2023-05-26,6692249.433235405,6816752.763303899,2304622.4044612795,2311435.465755537,3318150.0,3338227.7647425355,4205.4501953125,2558.81005859375,12315021.837696685,12466415.99380197
2023-05-29,6692249.433235405,6816752.763303899,2304622.4044612795,2311435.465755537,3318150.0,3338227.7647425355,4205.4501953125,2558.81005859375,12315021.837696685,12466415.99380197
2023-05-30,6690092.893470079,6814556.1030402435,2318162.8052563407,2325015.8954856577,3412550.0,3433198.968874867,4205.52001953125,2585.52001953125,12420805.69872642,12572770.967400767
2023-05-31,6753910.131882876,6913841.364896886,2309111.5880079567,2315937.9204925857,3370069.921875,3390461.848417592,4179.830078125,2577.1201171875,12433091.641765833,12620241.133807063
2023-06-01,6741129.581518192,6900758.173671055,2349575.152733028,2356521.106005046,3346470.3125,3366719.440373138,4221.02001953125,2569.169921875,12437175.04675122,12623998.720049238
2023-06-02,6747781.640950404,6907567.7525322065,2344916.8069335446,2351848.988927717,3407829.6875,3428450.094277347,4282.3701171875,2601.360107421875,12500528.135383949,12687866.83573727
2023-06-05,6740739.694536943,6900359.054244538,2313496.6944320686,2320335.9904281143,3384230.078125,3404707.6862328933,4273.7900390625,2615.409912109375,12438466.467094012,12625402.730905546
2023-06-06,6715346.514254808,6874364.568562513,2299265.628454834,2306062.853730488,3384230.078125,3404707.6862328933,4283.85009765625,2615.409912109375,12398842.220834643,12585135.108525895
2023-06-07,6823031.9505997,6984599.974373386,2280396.6476937756,2287138.0913705714,3351190.625,3371468.3149706586,4267.52001953125,2615.60009765625,12454619.223293476,12643206.380714616
2023-06-08,6855262.419496942,7017593.654289239,2331953.883964196,2338847.74419747,3346470.3125,3366719.440373139,4293.93017578125,2610.85009765625,12533686.615961138,12723160.838859849
2023-06-09,6797915.045186877,6958888.305693992,2315537.735322118,2322383.065164168,3398390.234375,3418953.5240481957,4298.85986328125,2641.159912109375,12511843.014883995,12700224.894906357
2023-06-12,6754010.945881903,6913944.566151126,2334261.428813562,2341162.110747636,3351190.625,3371468.3149706596,4338.93017578125,2629.35009765625,12439462.999695465,12626574.991869422
2023-06-13,6767265.25337128,6927512.73297504,2324347.8175150044,2331219.1922440045,3398390.234375,3418953.5240481966,4369.009765625,2637.949951171875,12490003.305261284,12677685.44926724
2023-06-14,6676827.976371627,6834933.919452313,2301667.8146539815,2308472.1414147993,3393670.3125,3414205.0424393057,4372.58984375,2619.080078125,12372166.103525609,12557611.103306418
2023-06-15,6715863.52436794,6874893.821371098,2339139.204037674,2346054.3059398583,3374791.015625,3395211.5089923716,4425.83984375,2608.5400390625,12429793.744030613,12616159.636303328
2023-06-16,6712589.306151494,6871542.070326069,2318240.555282682,2325093.875361233,3388950.390625,3409456.5608304148,4409.58984375,2625.7900390625,12419780.252059177,12606092.506517716
2023-06-19,6712589.306151494,6871542.070326069,2318240.555282682,2325093.875361233,3360630.078125,3380964.8851998113,4409.58984375,2609.5,12391459.939559177,12577600.830887113
2023-06-20,6665194.347668719,6823024.808762444,2343456.527838595,2350384.392869189,3370069.921875,3390461.8484175922,4388.7099609375,2604.909912109375,12378720.797382314,12563871.050049227
2023-06-21,6607717.327027023,6764186.743836519,2337964.735185951,2344876.365053732,3327589.84375,3347724.7279603174,4365.68994140625,2582.6298828125,12273271.905962974,12456787.836850569
2023-06-22,6596499.334082007,6752703.111075663,2378150.617368631,2385181.0471222172,3365350.0,3385713.3668087022,4381.89013671875,2593.699951171875,12339999.951450638,12523597.525006581
2023-06-23,6567471.872917935,6722988.285471646,2392194.316557646,2399266.2631268236,3379510.546875,3399959.597612633,4348.330078125,2570.10009765625,12339176.736350581,12522214.146211103
2023-06-26,6749303.201631177,6909125.343463755,2391426.534691695,2398496.2114986316,3417269.921875,3437947.4504837575,4328.81982421875,2582.199951171875,12557999.658197872,12745569.005446145
2023-06-27,6750360.404947493,6910207.581141888,2418139.0161824226,2425287.662009779,3426710.15625,3447444.8066901686,4378.41015625,2581.389892578125,12595209.577379916,12782940.049841836
2023-06-28,6714491.42592377,6873489.23191184,2422120.216172971,2429280.6314596133,3431430.46875,3452193.681287688,4376.85986328125,2564.18994140625,12568042.110846741,12754963.544659141
2023-06-29,6786648.942571599,6947355.4240355585,2449695.705499314,2456937.641081271,3434323.4375,3473263.3736636764,4396.43994140625,2550.02001953125,12670668.085570913,12877556.438780507
2023-06-30,6839636.796654342,7036270.659237776,2533209.7676765174,2540698.5924770487,3424837.109375,3463669.485194307,4450.3798828125,2564.280029296875,12797683.67370586,13040638.736909132
2023-07-03,6846098.019270413,7042917.636623843,2498728.302614875,2506115.1912654648,3462785.15625,3502047.8044503857,4455.58984375,2602.469970703125,12807611.478135288,13051080.632339694
2023-07-04,6846098.019270413,7042917.636623843,2498728.302614875,2506115.1912654648,3462785.15625,3502047.8044503857,4455.58984375,2593.31005859375,12807611.478135288,13051080.632339694
2023-07-05,6791202.01587677,6986443.418844172,2446663.3192443848,2453896.2903064354,3415349.609375,3454074.4115626803,4446.81982421875,2579.0,12653214.944496155,12894414.120713286
2023-07-06,6748122.852180619,6942125.765063492,2466944.6813631803,2474237.6093895384,3396375.78125,3434885.449461683,4411.58984375,2556.2900390625,12611443.3147938,12851248.823914714
2023-07-07,6743136.600090656,6936996.162377961,2464174.8894719407,2471459.6292754076,3315735.15625,3353330.4840255403,4398.9501953125,2526.7099609375,12523046.645812597,12761786.275678908
2023-07-10,6654060.866798507,6845359.575926437,2415362.59300299,2422503.031003649,3296760.546875,3334140.731816373,4409.52978515625,2520.699951171875,12366184.006676497,12602003.338746458
2023-07-11,6797775.146356598,6993205.521351893,2412603.9349648356,2419736.2176571595,3391631.640625,3430087.5175917842,4439.259765625,2562.489990234375,12602010.721946433,12843029.256600836
2023-07-12,6734554.864116944,6928167.708640961,2419240.68231415,2426392.584952196,3410606.25,3449277.2698009517,4472.16015625,2574.719970703125,12564401.796431094,12803837.563394109
2023-07-13,6717433.976617269,6910554.609882122,2397440.7147137076,2404528.170995948,3410606.25,3449277.2698009517,4510.0400390625,2591.22998046875,12525480.941330977,12764360.050679022
2023-07-14,6661721.376129938,6853240.318522294,2384514.9249689467,2391564.169265728,3481758.984375,3521236.766551383,4505.419921875,2628.300048828125,12527995.285473885,12766041.254339404
2023-07-17,6721203.18691656,6914432.18183892,2428671.695226319,2435851.4783834955,3477015.625,3516439.6247896543,4522.7900390625,2619.0,12626890.50714288,12866723.28501207
2023-07-18,6673065.100811329,6864910.16584243,2419889.958247617,2427043.7803136446,3415349.609375,3454074.41156268,4554.97998046875,2607.6201171875,12508304.668433946,12746028.357718753
2023-07-19,6751308.114027977,6945402.6005366165,2436020.5902638286,2443222.0986599154,3401118.75,3439682.1961693247,4565.72021484375,2608.239990234375,12588447.454291806,12828306.895365857
2023-07-20,6849459.046019381,7046375.290093143,2411709.3988581374,2418839.037069823,3367914.453125,3406101.4137290595,4534.8701171875,2600.22998046875,12629082.898002518,12871315.740892027
2023-07-21,6935891.195079265,7135292.2914670175,2422066.1353663914,2429226.3907761495,3334708.984375,3372519.446126537,4536.33984375,2609.760009765625,12692666.314820657,12937038.128369704
2023-07-24,7044143.791278591,7246657.059665852,2446081.1969705857,2453312.4471282815,3339452.734375,3377316.98294235,4554.64013671875,2628.530029296875,12829677.722624177,13077286.489736484
2023-07-25,6985090.933907311,7185906.4818180725,2447337.010470368,2454571.973138335,3320478.515625,3358127.6257872675,4567.4599609375,2636.4599609375,12752906.46000268,12998606.080743676
2023-07-26,7022833.113863971,7224733.718020823,2446153.691907339,2453385.156378862,3310992.1875,3348533.7373178974,4566.75,2592.360107421875,12779978.99327131,13026652.611717582
2023-07-27,6856624.89469666,7053747.150952938,2432058.2207940333,2439248.015398735,3401118.75,3439682.1961693247,4537.41015625,2603.81005859375,12689801.865490694,12932677.362520996
2023-07-28,6823534.442180302,7019705.375480935,2481746.3575647213,2489083.0431832224,3348939.84375,3386911.6615198916,4582.22998046875,2608.320068359375,12654220.643495023,12895700.08018405
2023-07-31,6735513.208062714,6962663.240479474,2467323.3648156747,2474617.4123284905,3310992.1875,3348533.7373178974,4588.9599609375,2632.580078125,12513828.760378389,12785814.390125861
2023-08-01,6743758.824838651,6971186.934375905,2467470.0753713027,2474764.5565985553,3372657.421875,3410898.1604367006,4576.72998046875,2667.070068359375,12583886.322084954,12856849.65141116
2023-08-02,6756552.998547256,6984412.581809359,2450387.4483331293,2457631.4288862357,3315735.15625,3353330.484025539,4513.39013671875,2616.469970703125,12522675.603130385,12795374.494721133
2023-08-03,6617604.053836502,6840777.690189981,2444372.431170009,2451598.6297730054,3263555.6640625,3300559.356794977,4501.89013671875,2605.389892578125,12325532.149069011,12592935.676757963
2023-08-04,6665636.68100955,6890430.180984757,2328843.698642403,2335728.3643615595,3239837.890625,3276572.6603511246,4478.02978515625,2602.800048828125,12234318.270276953,12502731.20569744
2023-08-07,6800518.611058127,7029860.90098245,2300402.480419539,2307203.066524325,3249325.390625,3286167.733982751,4518.43994140625,2580.7099609375,12350246.482102666,12623231.701489525
2023-08-08,6699013.52930069,6924932.637961843,2320962.9161834717,2327824.284266609,3206633.7890625,3242992.075437902,4499.3798828125,2573.97998046875,12226610.234546661,12495748.997666353
2023-08-09,6803010.365932016,7032436.688384062,2315869.0332974866,2322715.3425422385,3268299.609375,3305357.091137833,4467.7099609375,2605.1201171875,12387179.008604502,12660509.122064132
