Date,O_Price_KRW,O_TR_KRW,AAPL_Price_KRW,AAPL_TR_KRW,005930.KS_Price_KRW,005930.KS_TR_KRW,S&P 500,KOSPI,Total_PR,Total_TR
2023-01-25,7000753.722783318,7000753.722783317,1721052.6695848256,1721052.6695848252,2970549.21875,2970549.218750001,4016.219970703125,2428.570068359375,11692355.611118143,11692355.611118142
2023-01-26,7068997.305052634,7068997.305052633,1746430.7978575304,1746430.79785753,2994012.890625,2994012.890625001,4060.429931640625,2468.64990234375,11809440.993535165,11809440.993535165
2023-01-27,7099052.389134653,7099052.389134652,1769266.3314204663,1769266.3314204658,3031555.859375,3031555.859375001,4070.56005859375,2484.02001953125,11899874.57993012,11899874.57993012
2023-01-30,7027382.919700723,7027382.919700723,1729661.1707950383,1729661.170795038,2970549.21875,2970549.218750001,4017.77001953125,2450.469970703125,11727593.309245761,11727593.309245761
2023-01-31,7074190.1081085205,7104854.458108521,1748885.7790374756,1748885.7790374754,2881385.7421875,2881385.742187501,4076.60009765625,2425.080078125,11704461.629333496,11735125.979333498
2023-02-01,7085228.792140586,7115940.991302897,1763633.5455040634,1763633.5455040631,2862614.2578125,2862614.257812501,4119.2099609375,2449.800048828125,11711476.59545715,11742188.79461946
2023-02-02,7022435.111826193,7052875.120481673,1813857.8759831563,1813857.875983156,2979934.765625,2979934.765625001,4179.759765625,2468.8798828125,11816227.753434349,11846667.76208983
2023-02-03,7011382.615027949,7041774.714647198,1862601.6377103329,1862601.6377103326,2979934.765625,2979934.765625001,4136.47998046875,2480.39990234375,11853919.018363282,11884311.117982533
2023-02-06,7151234.420776367,7182232.73321349,1861837.430267334,1861837.4302673338,2890771.09375,2890771.093750001,4111.080078125,2438.18994140625,11903842.944793701,11934841.257230826
2023-02-07,7195836.071969196,7227027.718289328,1919707.4608371407,1919707.4608371407,2909542.578125,2909542.578125001,4164.0,2451.7099609375,12025086.110931337,12056277.757251468
2023-02-08,7146344.4597879425,7177321.575809228,1877027.4951575324,1877027.4951575324,2961164.0625,2961164.062500001,4117.85986328125,2483.639892578125,11984536.017445475,12015513.133466762
2023-02-09,7069811.159827746,7100456.528488449,1871657.1191377938,1871657.1191377938,2970549.21875,2970549.218750001,4081.5,2481.52001953125,11912017.49771554,11942662.866376244
2023-02-10,7159092.0905708335,7190124.463491641,1882327.3974733427,1885235.8625856473,2951778.125,2951778.125000001,4090.4599609375,2469.72998046875,11993197.613044176,12027138.45107729
2023-02-13,7204413.578288723,7235642.405353491,1921246.3521485962,1924214.9526135668,2951778.125,2951778.125000001,4137.2900390625,2452.699951171875,12077438.055437319,12111635.48296706
2023-02-14,7083696.338242292,7114401.894707424,1922295.476640761,1925265.6981531586,2965856.25,2965856.250000001,4136.1298828125,2465.639892578125,11971848.064883053,12005523.842860583
2023-02-15,7154199.963188171,7185211.130302519,1947965.6666183472,1950975.5522466025,2918927.9296875,2918927.929687501,4147.60009765625,2427.89990234375,12021093.559494019,12055114.612236623
2023-02-16,7208914.445495047,7240162.782378638,1945028.1098955125,1948033.4565783886,2989320.5078125,2989320.507812501,4090.409912109375,2475.47998046875,12143263.06320306,12177516.746769529
2023-02-17,7217598.526384681,7248884.50597956,1938229.0916517377,1941223.9328787685,2937699.4140625,2937699.414062501,4079.090087890625,2451.2099609375,12093527.03209892,12127807.85292083
2023-02-20,7217598.526384681,7248884.50597956,1938229.0916517377,1941223.9328787685,2942392.1875,2942392.187500001,4079.090087890625,2455.1201171875,12098219.80553642,12132500.62635833
2023-02-21,7158848.507573688,7189879.824640166,1896982.2315162234,1899913.340443625,2914235.3515625,2914235.351562501,3997.340087890625,2458.9599609375,11970066.090652412,12004028.516646292
2023-02-22,7245712.411935814,7277120.256226613,1916743.221193459,1919704.8636768921,2867307.421875,2867307.421875001,3991.050048828125,2417.679931640625,12029763.055004273,12064132.541778505
2023-02-23,7290852.008545585,7322455.518540606,1918632.4064395763,1921596.967984479,2909542.578125,2909542.5781250005,4012.320068359375,2439.090087890625,12119026.993110161,12153595.064650085
2023-02-24,7143344.733632449,7174308.846800927,1877218.0036115833,1880118.5739794287,2876693.1640625,2876693.164062501,3970.0400390625,2423.610107421875,11897255.901306532,11931120.584842857
2023-02-27,7204827.679939102,7236058.302001993,1915475.1971611753,1918434.8803660774,2839150.5859375,2839150.585937501,3982.239990234375,2402.639892578125,11959453.463037778,11993643.76830557
2023-02-28,7168120.634658728,7232955.790748631,1915628.1343020685,1918588.053816732,2843843.1640625,2843843.164062501,3970.14990234375,2412.85009765625,11927591.933023296,11995387.008627862
2023-03-01,7137473.732894752,7202031.689874763,1892992.5231360085,1895917.4673932006,2843843.1640625,2843843.164062501,3951.389892578125,2412.85009765625,11874309.42009326,11941792.321330465
2023-03-02,7115043.920176104,7179399.0010491405,1877984.2352725565,1880885.9895779346,2853228.90625,2853228.906250001,3981.35009765625,2427.85009765625,11846257.06169866,11913513.896877076
2023-03-03,7188674.575578421,7253695.640644432,1951817.8563161194,1954833.6941285476,2839150.5859375,2839150.585937501,4045.639892578125,2432.070068359375,11979643.01783204,12047679.920710482
2023-03-06,7078494.022209756,7142518.511779928,1963317.4987115338,1966351.1051165862,2886078.3203125,2886078.320312501,4048.419921875,2462.6201171875,11927889.84123379,11994947.937209014
2023-03-07,7057387.45765686,7121221.039808328,1941162.402191162,1944161.7758026123,2848536.328125,2848536.3281250014,3986.3701171875,2463.35009765625,11847086.187973022,11913919.143735943
2023-03-08,7231781.823993893,7297192.791144714,1985903.762039058,1988972.2674521115,2829764.84375,2829764.8437500014,3992.010009765625,2431.909912109375,12047450.429782951,12115929.902346827
2023-03-09,7100704.872222897,7164930.257397491,1954132.3134297878,1957151.7274095595,2820379.4921875,2820379.4921875014,3918.320068359375,2419.090087890625,11875216.677840184,11942461.476994552
2023-03-10,6917623.2990231365,6980192.724012268,1940332.337946184,1943330.4289896276,2792222.8515625,2792222.8515625014,3861.590087890625,2394.590087890625,11650178.48853182,11715746.004564397
2023-03-13,7044447.835574672,7108164.379738051,1957158.3929416537,1960182.482647178,2815686.5234375,2815686.523437502,3855.760009765625,2410.60009765625,11817292.751953825,11884033.385822732
2023-03-14,6968203.742935788,7031230.664546881,1949897.6749681868,1952910.5458257333,2768758.3984375,2768758.398437502,3919.2900390625,2348.969970703125,11686859.816341475,11752899.608810116
2023-03-15,6994531.531560095,7057796.586201022,1967375.2903138474,1970415.166587427,2806300.78125,2806300.781250002,3891.929931640625,2379.719970703125,11768207.603123942,11834512.53403845
2023-03-16,6962658.563604858,7025635.329451867,2015152.9540833086,2018266.6536824198,2810993.75,2810993.7500000023,3960.280029296875,2377.909912109375,11788805.267688166,11854895.733134288
2023-03-17,6792739.97436557,6854179.838307966,1988700.6141858362,1991773.4411355702,2876693.1640625,2876693.1640625023,3916.639892578125,2395.68994140625,11658133.752613906,11722646.443506038
2023-03-20,6889807.768671494,6952125.604109612,2028849.0623311885,2031983.9243768894,2825072.0703125,2825072.0703125023,3951.570068359375,2379.199951171875,11743728.901315182,11809181.598799003
2023-03-21,6797862.767443433,6859348.966695423,2048826.7931456119,2051992.5236434082,2829764.84375,2829764.8437500023,4002.8701171875,2388.35009765625,11676454.404339045,11741106.334088834
2023-03-22,6582811.746348627,6642352.823966844,2027841.5657512844,2030974.8710706388,2867307.421875,2867307.421875003,3936.969970703125,2416.9599609375,11477960.733974911,11540635.116912484
2023-03-23,6542252.112579346,6601426.331111283,2033844.242362976,2036986.8226764302,2923620.8984375,2923620.8984375033,3948.719970703125,2424.47998046875,11499717.253379822,11562034.052225217
2023-03-24,6675555.506707355,6735935.445232873,2031843.8518358767,2034983.3412597931,2956470.8984375,2956470.8984375037,3970.989990234375,2414.9599609375,11663870.256980732,11727389.68493017
2023-03-27,6683546.086475439,6743998.299243107,2020190.3939763084,2023311.877140704,2914235.3515625,2914235.3515625037,3977.530029296875,2409.219970703125,11617971.832014248,11681545.527946316
2023-03-28,6737496.39759399,6798436.587199765,2016764.5622674376,2019880.752031748,2951778.125,2951778.125000004,3971.27001953125,2434.93994140625,11706039.084861428,11770095.464231517
2023-03-29,6841305.195881054,6903184.328898008,2055378.2185200602,2058554.0719072986,2942392.1875,2942392.187500004,4027.81005859375,2443.919921875,11839075.601901114,11904130.58830531
2023-03-30,6958193.022173969,7021129.39750714,2091949.520563241,2095181.8818439771,2983031.25,3001081.250000004,4050.830078125,2453.159912109375,12033173.79273721,12117392.52935112
2023-03-31,7008415.760803223,7105166.179539253,2107398.4730529785,2110654.7051754175,3020791.2109375,3039069.6923839934,4109.31005859375,2476.860107421875,12136605.444793701,12254890.577098664
2023-04-03,7006806.130782329,7103534.328750663,2138337.4037627876,2141641.4409592543,2978311.71875,2996333.161376003,4124.509765625,2472.340087890625,12123455.253295116,12241508.931085922
2023-04-04,7017250.106821861,7114122.482745612,2135584.9103465676,2138884.694546939,3001911.328125,3020075.5694391564,4100.60009765625,2480.510009765625,12154746.345293429,12273082.746731708
2023-04-05,7026074.7107771225,7123068.909400466,2118511.678156145,2121785.0817703083,3016071.6796875,3034321.603759993,4090.3798828125,2495.2099609375,12160658.068620767,12279175.594930768
2023-04-06,7030687.259314954,7127745.133670119,2136322.4809081852,2139623.40476059,2940551.3671875,2958344.326003385,4105.02001953125,2459.22998046875,12107561.10741064,12225712.864434093
2023-04-07,7030687.259314954,7127745.133670119,2136322.4809081852,2139623.40476059,3067991.2109375,3086555.2944875583,4105.02001953125,2490.409912109375,12235000.95116064,12353923.832918268
2023-04-10,7035611.884307489,7132737.742576052,2100986.4976361394,2104232.8223392707,3101031.25,3119795.2552589164,4109.10986328125,2512.080078125,12237629.631943628,12356765.82017424
2023-04-11,7002633.17224849,7099303.762977287,2093644.5906618051,2096879.571068338,3110471.2890625,3129292.4149784925,4108.93994140625,2547.860107421875,12206749.051972795,12325475.749024117
2023-04-12,6988730.036630016,7085208.696080942,2086439.769573547,2089663.6175007864,3115191.015625,3134040.7000968084,4091.949951171875,2550.639892578125,12190360.821828563,12308913.013678536
2023-04-13,6948600.537343603,7044525.213413386,2158802.334214207,2162137.9926559064,3119910.9375,3138789.1817094386,4146.22021484375,2561.659912109375,12227313.80905781,12345452.387778731
2023-04-14,6751751.739621395,6844958.939408761,2119388.6524421163,2122663.4111070097,3072710.9375,3091303.5796058737,4137.64013671875,2571.489990234375,11943851.329563512,12058925.930121645
2023-04-17,6849770.46183357,6944330.799440048,2122821.1155912094,2126101.1779027116,3082151.171875,3100800.935819765,4151.31982421875,2575.909912109375,12054742.74929978,12171232.913162524
2023-04-18,6865903.032073984,6960686.0780612575,2159575.4744268022,2162912.3274807343,3096310.9375,3115046.380657657,4154.8701171875,2571.090087890625,12121789.444000786,12238644.786199648
2023-04-19,6924555.428078491,7020148.164025234,2174343.2758145034,2177702.9472342413,3091591.015625,3110297.8990450264,4154.52001953125,2575.080078125,12190489.719517995,12308149.010304501
2023-04-20,7014550.168909691,7111385.272483674,2179470.951649919,2182838.5460623805,3082151.171875,3100800.9358197656,4129.7900390625,2563.110107421875,12276172.29243461,12395024.75436582
2023-04-21,7043043.485049391,7140271.935759415,2153013.8168546185,2156340.5312088993,3101031.25,3119795.255258918,4133.52001953125,2544.39990234375,12297088.55190401,12416407.722227233
2023-04-24,7046559.899081476,7143836.893505465,2166478.033653274,2169825.552148682,3077431.25,3096052.454207135,4137.0400390625,2523.5,12290469.18273475,12409714.899861282
2023-04-25,7058999.5646419935,7156448.287298581,2151556.7143219337,2154881.1772443512,3001911.328125,3020075.569439157,4071.6298828125,2489.02001953125,12212467.607088927,12331405.03398209
2023-04-26,7018859.498977661,7115754.092385405,2164662.0236206055,2168006.7361207167,3025511.328125,3043818.37049094,4055.989990234375,2484.830078125,12209032.850723267,12327579.198997062
2023-04-27,7114192.908172496,7212403.568944666,2220865.2962822653,2224296.850879003,3049111.328125,3067561.1715427223,4135.35009765625,2495.81005859375,12384169.532579761,12504261.591366392
2023-04-28,7214915.261722542,7349142.3274350045,2240222.3812372796,2243683.845299471,3091591.015625,3110297.899045028,4169.47998046875,2501.530029296875,12546728.658584822,12703124.071779504
2023-05-01,7134183.017560886,7266908.131850621,2235323.6738440767,2238777.5687025436,3091591.015625,3110297.899045028,4167.8701171875,2501.530029296875,12461097.707029963,12615983.599598192
2023-05-02,7066327.572647855,7197790.296884083,2230820.18509537,2234267.1214194573,3101031.25,3119795.2552589187,4119.580078125,2524.389892578125,12398179.007743225,12551852.67356246
2023-05-03,7015422.05729736,7145937.729807238,2215584.042326063,2219007.43662991,3086870.703125,3105549.0244437675,4090.75,2501.39990234375,12317876.802748423,12470494.190880917
2023-05-04,7087204.881137051,7219056.009083761,2182066.019241214,2185437.6234043515,3072710.9375,3091303.5796058755,4061.219970703125,2500.93994140625,12341981.837878264,12495797.212093988
2023-05-05,7123722.792226169,7256253.303349761,2258662.9593652673,2262152.916758752,3072710.9375,3091303.5796058755,4136.25,2500.93994140625,12455096.689091437,12609709.799714388
2023-05-08,7085060.115776956,7216871.342276389,2252296.329996139,2255776.4500364466,3110471.2890625,3129292.4149784944,4138.1201171875,2513.2099609375,12447827.734835595,12601940.20729133
2023-05-09,7053166.112296237,7184383.979297221,2239066.226031538,2242525.9036685396,3082151.171875,3100800.9358197665,4119.169921875,2510.06005859375,12374383.510202775,12527710.818785526
2023-05-10,7089629.989335127,7221526.234257665,2268626.681733839,2272132.0345037794,3049111.328125,3067561.1715427227,4137.64013671875,2496.510009765625,12407367.999193966,12561219.440304168
2023-05-11,6982457.419085875,7112359.813892704,2257408.4865814447,2260896.5056350147,3030230.859375,3048566.4591149413,4130.6201171875,2491.0,12270096.76504232,12421822.77864266
2023-05-12,7071346.136467438,7202902.226609037,2265330.3358015604,2272027.2389088436,3025511.328125,3043818.3704909403,4124.080078125,2475.419921875,12362187.800393999,12518747.83600882
2023-05-15,7122891.28708262,7255406.328794377,2278536.62670359,2285272.571026708,3044391.2109375,3062812.4934357777,4136.27978515625,2479.35009765625,12445819.12472371,12603491.393256862
2023-05-16,6901518.530258257,7029915.129202591,2268141.9752435014,2274847.190285083,3086870.703125,3105549.024443767,4109.89990234375,2480.239990234375,12256531.208626758,12410311.34393144
2023-05-17,6979277.175383549,7109120.404591764,2288298.1661418267,2295062.9681033925,3067991.2109375,3086555.2944875597,4158.77001953125,2494.659912109375,12335566.552462876,12490738.667182717
2023-05-18,6869897.500821389,6997705.818705981,2305263.6909274757,2312078.647373736,3124631.25,3143538.0563107,4198.0498046875,2515.39990234375,12299792.441748865,12453322.522390416
2023-05-19,6861493.484923616,6989145.45358535,2307731.960562989,2314554.2138534803,3228470.8984375,3248006.027248776,4191.97998046875,2537.7900390625,12397696.343924105,12551705.694687607
2023-05-22,6849361.152746156,6976787.41018477,2276977.5730115175,2283708.908368186,3233190.234375,3252753.9193784627,4192.6298828125,2557.080078125,12359528.960132673,12513250.23793142
2023-05-23,6768641.495467396,6894566.035651017,2224892.3242735676,2231469.6821468626,3228470.8984375,3248006.027248777,4145.580078125,2567.550048828125,12222004.718178464,12374041.745046657
2023-05-24,6685335.518338205,6809710.225091948,2238717.520369012,2245335.7491021664,3233190.234375,3252753.919378463,4115.240234375,2567.449951171875,12157243.273082217,12307799.893572578
2023-05-25,6605182.029071264,6728065.551621084,2251445.5630076677,2258101.419130943,3247350.9765625,3267000.3466879292,4151.27978515625,2554.68994140625,12103978.568641432,12253167.317439957
2023-05-26,6692251.464012405,6816754.835769241,2304622.4044612795,2311435.4650986767,3318150.0,3338227.767371703,4205.4501953125,2558.81005859375,12315023.868473684,12466418.06823962
2023-05-29,6692251.464012405,6816754.835769241,2304622.4044612795,2311435.4650986767,3318150.0,3338227.767371703,4205.4501953125,2558.81005859375,12315023.868473684,12466418.06823962
2023-05-30,6690091.3775971625,6814554.56287215,2318163.2094891183,2325016.300252733,3412549.609375,3433198.5785902026,4205.52001953125,2585.52001953125,12420804.19646128,12572769.441715086
2023-05-31,6753910.6353428215,6913841.881686456,2309110.9838560224,2315937.3138964823,3370070.3125,3390462.2440765277,4179.830078125,2577.1201171875,12433091.931698844,12620241.439659465
2023-06-01,6741129.581518192,6900758.175076186,2349575.152733028,2356521.1053353734,3346470.3125,3366719.443024745,4221.02001953125,2569.169921875,12437175.04675122,12623998.723436305
2023-06-02,6747781.640950404,6907567.753938722,2344917.007258553,2351849.189176593,3407830.078125,3428450.4899662016,4282.3701171875,2601.360107421875,12500528.726333957,12687867.433081519
2023-06-05,6740740.690279752,6900360.074971385,2313496.6944320686,2320335.989768724,3384230.078125,3404707.688914419,4273.7900390625,2615.409912109375,12438467.46283682,12625403.753654528
2023-06-06,6715346.514254808,6874364.569962269,2299266.025119275,2306063.250912238,3384230.078125,3404707.688914419,4283.85009765625,2615.409912109375,12398842.617499083,12585135.509788927
2023-06-07,6823033.933021501,6984602.005160739,2280396.8459359556,2287138.289548851,3351190.234375,3371467.924637375,4267.52001953125,2615.60009765625,12454621.013332456,12643208.219346965
2023-06-08,6855262.918589031,7017594.166628647,2331954.0836010315,2338847.9437598344,3346470.3125,3366719.443024745,4293.93017578125,2610.85009765625,12533687.314690063,12723161.553413225
2023-06-09,6797917.517740047,6958890.838213689,2315538.130930625,2322383.461282225,3398389.84375,3418953.133752311,4298.85986328125,2641.159912109375,12511845.492420672,12700227.433248224
2023-06-12,6754010.945881903,6913944.56755894,2334261.82148017,2341162.5039097606,3351190.234375,3371467.924637376,4338.93017578125,2629.35009765625,12439463.001737073,12626574.996106075
2023-06-13,6767264.2733145505,6927511.731121341,2324347.4254923128,2331218.798399911,3398389.84375,3418953.133752312,4369.009765625,2637.949951171875,12490001.542556863,12677683.663273564
2023-06-14,6676827.009254321,6834932.93082559,2301667.8146539815,2308472.140758782,3393670.703125,3414205.4381169407,4372.58984375,2619.080078125,12372165.527033303,12557610.509701312
2023-06-15,6715863.52436794,6874893.822770961,2339139.204037674,2346054.3052731613,3374790.625,3395211.118677789,4425.83984375,2608.5400390625,12429793.353405613,12616159.24672191
2023-06-16,6712590.275122784,6871543.0636415845,2318240.74907694,2325094.0690676565,3388949.609375,3409455.7775384206,4409.58984375,2625.7900390625,12419780.633574724,12606092.910247661
2023-06-19,6712590.275122784,6871543.0636415845,2318240.74907694,2325094.0690676565,3360630.46875,3380965.280851267,4409.58984375,2609.5,12391461.492949724,12577602.413560508
2023-06-20,6665195.326703135,6823025.812369499,2343456.332031712,2350384.1958155227,3370070.3125,3390462.2440765286,4388.7099609375,2604.909912109375,12378721.971234847,12563872.25226155
2023-06-21,6607717.8181845695,6764187.248001898,2337964.3422599137,2344875.970299742,3327590.234375,3347725.123585594,4365.68994140625,2582.6298828125,12273272.394819483,12456788.341887232
2023-06-22,6596498.351126071,6752702.10621851,2378150.617368631,2385181.0464444025,3365349.609375,3385712.976486639,4381.89013671875,2593.699951171875,12339998.577869702,12523596.129149552
2023-06-23,6567472.863373533,6722989.300749965,2392194.5146487653,2399266.4611217338,3379510.15625,3399959.20730179,4348.330078125,2570.10009765625,12339177.534272298,12522214.96917349
2023-06-26,6749304.199304245,6909126.366168354,2391426.7342263088,2398496.4109415226,3417270.3125,3437947.8461800935,4328.81982421875,2582.199951171875,12558001.246030554,12745570.623289969
2023-06-27,6750360.90187286,6910208.091241402,2418139.2149525695,2425287.860678329,3426709.765625,3447444.416416725,4378.41015625,2581.389892578125,12595209.88245043,12782940.368336456
2023-06-28,6714493.898991961,6873491.764941366,2422120.216172971,2429280.6307692663,3431430.078125,3452193.291017986,4376.85986328125,2564.18994140625,12568044.193289932,12754965.686728619
2023-06-29,6786649.4419192895,6947355.936622319,2449695.5057602376,2456937.4400535077,3434323.828125,3473263.7693878277,4396.43994140625,2550.02001953125,12670668.775804527,12877557.146063654
2023-06-30,6839637.301365472,7036271.177333088,2533209.1620231606,2540697.984311214,3424836.328125,3463668.6957543506,4450.3798828125,2564.280029296875,12797682.791513633,13040637.857398653
2023-07-03,6846097.517523263,7042917.119324971,2498728.503313735,2506115.3918454605,3462784.375,3502047.0150178326,4455.58984375,2602.469970703125,12807610.395836998,13051079.526188266
2023-07-04,6846097.517523263,7042917.119324971,2498728.503313735,2506115.3918454605,3462784.375,3502047.0150178326,4455.58984375,2593.31005859375,12807610.395836998,13051079.526188266
2023-07-05,6791203.498458862,6986444.942931391,2446663.9122772217,2453896.8843950885,3415348.828125,3454073.6221208717,4446.81982421875,2579.0,12653216.238861084,12894415.449447352
2023-07-06,6748123.846267816,6942126.786619085,2466944.6813631803,2474237.6086864155,3396374.609375,3434884.264962088,4411.58984375,2556.2900390625,12611443.137005996,12851248.660267588
2023-07-07,6743136.100662872,6936995.647482083,2464174.8894719407,2471459.6285730745,3315734.375,3353329.694564297,4398.9501953125,2526.7099609375,12523045.365134813,12761784.970619455
2023-07-10,6654060.866798507,6845359.574831139,2415362.59300299,2422503.0303152283,3296760.546875,3334140.732459598,4409.52978515625,2520.699951171875,12366184.006676497,12602003.337605964
2023-07-11,6797774.154886231,6993204.500258625,2412603.7366707623,2419736.018089243,3391632.03125,3430087.913307606,4439.259765625,2562.489990234375,12602009.922806993,12843028.431655472
2023-07-12,6734554.864116944,6928167.707532412,2419240.879382938,2426392.781914044,3410606.640625,3449277.6655204752,4472.16015625,2574.719970703125,12564402.384124883,12803838.154966932
2023-07-13,6717434.949136153,6910555.609254381,2397440.7147137076,2404528.170312635,3410606.640625,3449277.6655204752,4510.0400390625,2591.22998046875,12525482.30447486,12764361.445087492
2023-07-14,6661720.892872661,6853239.820275211,2384514.731666036,2391563.9747117357,3481758.59375,3521236.372176617,4505.419921875,2628.300048828125,12527994.218288697,12766040.167163564
2023-07-17,6721203.18691656,6914432.180732568,2428671.695226319,2435851.4776912816,3477015.234375,3516439.2304139636,4522.7900390625,2619.0,12626890.11651788,12866722.888837812
2023-07-18,6673065.100811329,6864910.164744001,2419889.765155278,2427043.5859607644,3415348.828125,3454073.622120871,4554.97998046875,2607.6201171875,12508303.694091607,12746027.372825637
2023-07-19,6751310.044173151,6945404.585060548,2436020.783278346,2443222.2915507257,3401118.75,3439682.1968329116,4565.72021484375,2608.239990234375,12588449.577451497,12828309.073444186
2023-07-20,6849459.046019381,7046375.288965675,2411709.0127833188,2418838.649166289,3367914.0625,3406101.0193320815,4534.8701171875,2600.22998046875,12629082.1213027,12871314.957464045
2023-07-21,6935890.707408357,7135291.788634283,2422066.5255031176,2429226.78137589,3334708.984375,3372519.446777166,4536.33984375,2609.760009765625,12692666.217286475,12937038.016787339
2023-07-24,7044144.772151718,7246658.067578751,2446081.7854944617,2453313.0366948103,3339452.734375,3377316.983593905,4554.64013671875,2628.530029296875,12829679.29202118,13077288.087867467
2023-07-25,6985091.910874192,7185907.485722143,2447336.42429024,2454571.3845277727,3320479.6875,3358128.811597378,4567.4599609375,2636.4599609375,12752908.022664431,12998607.681847293
2023-07-26,7022831.1697111465,7224731.716819218,2446153.4974920563,2453384.96069164,3310991.40625,3348532.9478557287,4566.75,2592.360107421875,12779976.073453203,13026649.625366587
2023-07-27,6856625.867574196,7053748.150671247,2432058.4153695405,2439248.2098562787,3401118.75,3439682.1968329116,4537.41015625,2603.81005859375,12689803.032943737,12932678.557360439
2023-07-28,6823534.442180302,7019705.374357737,2481746.553469263,2489083.2389595676,3348939.84375,3386911.662173298,4582.22998046875,2608.320068359375,12654220.839399565,12895700.2754906
2023-07-31,6735511.751927901,6962661.741367926,2467323.1706643663,2474617.2168999906,3310991.40625,3348532.9478557287,4588.9599609375,2632.580078125,12513826.328842267,12785811.906123646
2023-08-01,6743757.849855395,6971185.932649888,2467470.0753713027,2474764.5558952834,3372657.421875,3410898.1610947354,4576.72998046875,2667.070068359375,12583885.347101698,12856848.649639908
2023-08-02,6756552.015080117,6984411.571324991,2450387.4483331293,2457631.4281878322,3315734.375,3353329.6945642964,4513.39013671875,2616.469970703125,12522673.838413246,12795372.69407712
2023-08-03,6617603.065547626,6840776.674594804,2444372.233512234,2451598.430834214,3263556.4453125,3300560.1475398964,4501.89013671875,2605.389892578125,12325531.74437236,12592935.252968915
2023-08-04,6665636.186472187,6890429.675836203,2328843.698642403,2335728.363697798,3239838.671875,3276573.4510914157,4478.02978515625,2602.800048828125,12234318.55698959,12502731.490625417
2023-08-07,6800518.113983981,7029860.393334324,2300402.2815898806,2307202.86645122,3249325.1953125,3286167.5370896794,4518.43994140625,2580.7099609375,12350245.590886362,12623230.796875224
2023-08-08,6699014.5270347595,6924933.6754408125,2320962.5170898438,2327823.8833316425,3206633.984375,3242992.2735905866,4499.3798828125,2573.97998046875,12226611.028499603,12495749.832363043
2023-08-09,6803009.361392492,7032435.656158941,2315869.0332974866,2322715.341882176,3268299.4140625,3305356.894248464,4467.7099609375,2605.1201171875,12387177.808752479,12660507.892289583
